Local time,Open,High,Low,Close,Volume
07.06.2021 09:30:00.000 GMT-0400,126.157,126.177,126.156,126.176,140149.99719999998
07.06.2021 09:30:01.000 GMT-0400,126.187,126.187,126.106,126.106,239999.99519999992
07.06.2021 09:30:02.000 GMT-0400,126.077,126.077,126.006,126.026,119999.99759999999
07.06.2021 09:30:03.000 GMT-0400,126.027,126.077,126.027,126.067,200919.99599999993
07.06.2021 09:30:04.000 GMT-0400,126.057,126.076,126.057,126.076,39999.9992
07.06.2021 09:30:05.000 GMT-0400,126.086,126.087,126.046,126.046,180919.99639999995
07.06.2021 09:30:06.000 GMT-0400,126.047,126.056,126.026,126.056,120759.99759999999
07.06.2021 09:30:07.000 GMT-0400,126.057,126.057,126.036,126.036,220299.9955999999
07.06.2021 09:30:08.000 GMT-0400,126.046,126.067,126.036,126.037,139999.9972
07.06.2021 09:30:09.000 GMT-0400,126.057,126.086,126.057,126.086,80299.99839999998
07.06.2021 09:30:10.000 GMT-0400,126.086,126.097,126.086,126.096,140609.9972
07.06.2021 09:30:11.000 GMT-0400,126.086,126.106,126.086,126.097,80459.9984
07.06.2021 09:30:12.000 GMT-0400,126.097,126.097,126.076,126.077,100149.99799999999
07.06.2021 09:30:13.000 GMT-0400,126.067,126.067,126.046,126.046,99999.99799999999
07.06.2021 09:30:14.000 GMT-0400,126.056,126.057,126.047,126.056,80609.9984
07.06.2021 09:30:15.000 GMT-0400,126.067,126.076,126.067,126.076,20459.999599999996
07.06.2021 09:30:16.000 GMT-0400,126.066,126.077,126.036,126.036,80459.9984
07.06.2021 09:30:17.000 GMT-0400,126.037,126.056,126.037,126.056,60149.998799999994
07.06.2021 09:30:18.000 GMT-0400,126.047,126.047,126.036,126.047,40459.9992
07.06.2021 09:30:19.000 GMT-0400,126.037,126.057,126.037,126.046,119999.99759999999
07.06.2021 09:30:20.000 GMT-0400,126.056,126.087,126.056,126.086,100919.99799999999
