Local time,Open,High,Low,Close,Volume
10.05.2021 09:30:00.000 GMT-0400,129.336,129.487,129.336,129.476,259999.9947999999
10.05.2021 09:30:01.000 GMT-0400,129.477,129.507,129.406,129.406,200544.99599999998
10.05.2021 09:30:02.000 GMT-0400,129.426,129.497,129.406,129.457,260544.99479999987
10.05.2021 09:30:03.000 GMT-0400,129.477,129.497,129.457,129.467,240074.99519999992
10.05.2021 09:30:04.000 GMT-0400,129.467,129.486,129.456,129.456,140469.99719999998
10.05.2021 09:30:05.000 GMT-0400,129.456,129.456,129.396,129.406,219999.99559999994
10.05.2021 09:30:06.000 GMT-0400,129.426,129.437,129.347,129.347,140544.99719999995
10.05.2021 09:30:07.000 GMT-0400,129.347,129.347,129.296,129.296,180469.99639999995
10.05.2021 09:30:08.000 GMT-0400,129.317,129.317,129.296,129.296,100074.99799999999
10.05.2021 09:30:09.000 GMT-0400,129.296,129.326,129.296,129.296,180469.99639999995
10.05.2021 09:30:10.000 GMT-0400,129.297,129.297,129.227,129.227,140544.99719999998
10.05.2021 09:30:11.000 GMT-0400,129.236,129.266,129.236,129.237,139999.9972
10.05.2021 09:30:12.000 GMT-0400,129.236,129.247,129.227,129.247,99999.99799999999
10.05.2021 09:30:13.000 GMT-0400,129.217,129.217,129.177,129.207,159999.9968
10.05.2021 09:30:14.000 GMT-0400,129.217,129.217,129.216,129.217,40544.9992
10.05.2021 09:30:15.000 GMT-0400,129.217,129.237,129.206,129.217,80074.99839999998
10.05.2021 09:30:16.000 GMT-0400,129.247,129.256,129.246,129.247,60939.9988
10.05.2021 09:30:17.000 GMT-0400,129.246,129.246,129.166,129.166,160469.99679999996
10.05.2021 09:30:18.000 GMT-0400,129.176,129.186,129.136,129.136,140074.99719999998
10.05.2021 09:30:19.000 GMT-0400,129.136,129.196,129.136,129.196,141014.99719999998
10.05.2021 09:30:20.000 GMT-0400,129.157,129.157,129.136,129.137,140224.99719999998
10.05.2021 09:30:21.000 GMT-0400,129.126,129.156,129.126,129.146,160149.99679999996
10.05.2021 09:30:22.000 GMT-0400,129.126,129.126,129.106,129.106,80469.9984
10.05.2021 09:30:23.000 GMT-0400,129.106,129.137,129.106,129.126,140469.99719999998
10.05.2021 09:30:24.000 GMT-0400,129.137,129.157,129.126,129.157,100939.99799999999
10.05.2021 09:30:25.000 GMT-0400,129.156,129.157,129.127,129.156,81014.99839999998
10.05.2021 09:30:26.000 GMT-0400,129.126,129.137,129.126,129.137,39999.9992
10.05.2021 09:30:27.000 GMT-0400,129.147,129.157,129.147,129.156,80544.9984
10.05.2021 09:30:28.000 GMT-0400,129.157,129.157,129.127,129.127,179999.99639999997
10.05.2021 09:30:29.000 GMT-0400,129.136,129.156,129.136,129.156,60469.998799999994
10.05.2021 09:30:30.000 GMT-0400,129.146,129.157,129.127,129.127,119999.99759999999
10.05.2021 09:30:31.000 GMT-0400,129.136,129.136,129.136,129.136,19999.9996
10.05.2021 09:30:32.000 GMT-0400,129.146,129.177,129.146,129.167,120469.99759999999
10.05.2021 09:30:33.000 GMT-0400,129.187,129.227,129.177,129.206,120544.99759999999
10.05.2021 09:30:34.000 GMT-0400,129.196,129.227,129.196,129.227,79999.9984
10.05.2021 09:30:35.000 GMT-0400,129.216,129.227,129.206,129.206,79999.9984
10.05.2021 09:30:36.000 GMT-0400,129.197,129.197,129.186,129.187,99999.99799999999
10.05.2021 09:30:37.000 GMT-0400,129.187,129.187,129.156,129.167,80469.9984
10.05.2021 09:30:38.000 GMT-0400,129.176,129.187,129.176,129.187,20544.9996
10.05.2021 09:30:39.000 GMT-0400,129.176,129.186,129.176,129.177,59999.998799999994
