time,open,high,low,close,Shapes,Shapes,Volume,Volume MA
2021-06-04T13:31:49Z,124.13,124.13,124.13,124.13,0,0,100,462.15
2021-06-04T13:31:50Z,124.18,124.18,124.18,124.18,0,0,200,457.15
2021-06-04T13:31:52Z,124.17,124.17,124.17,124.17,0,1,100,409.1
2021-06-04T13:31:53Z,124.17,124.17,124.17,124.17,0,0,100,409.1
2021-06-04T13:31:54Z,124.18,124.18,124.18,124.18,0,0,300,419.1
2021-06-04T13:31:55Z,124.18,124.18,124.18,124.18,0,0,200,364.1
2021-06-04T13:32:00Z,124.22,124.22,124.21,124.21,0,0,400,308.65
2021-06-04T13:32:01Z,124.21,124.23,124.21,124.23,0,0,1000,348.65
2021-06-04T13:32:02Z,124.21,124.23,124.21,124.22,0,0,1851,425.05
2021-06-04T13:32:03Z,124.22,124.22,124.2,124.21,0,0,1200,475.05
2021-06-04T13:32:04Z,124.21,124.22,124.21,124.22,0,0,500,480.05
2021-06-04T13:32:05Z,124.22,124.22,124.21,124.22,0,0,900,505.05
2021-06-04T13:32:06Z,124.23,124.27,124.22,124.27,0,0,5500,775.05
2021-06-04T13:32:07Z,124.28,124.28,124.26,124.26,0,0,3800,940.05
2021-06-04T13:32:09Z,124.28,124.29,124.28,124.29,0,0,400,935.05
2021-06-04T13:32:11Z,124.27,124.27,124.26,124.26,0,1,200,930.05
2021-06-04T13:32:12Z,124.25,124.25,124.25,124.25,0,0,100,897.55
2021-06-04T13:32:13Z,124.26,124.26,124.26,124.26,1,0,200,882.55
2021-06-04T13:32:14Z,124.27,124.28,124.27,124.28,0,0,200,882.55
2021-06-04T13:32:16Z,124.3,124.31,124.3,124.3,0,0,1728,948.95
2021-06-04T13:32:17Z,124.29,124.29,124.27,124.27,0,1,300,958.95
2021-06-04T13:32:20Z,124.27,124.27,124.27,124.27,0,0,300,963.95
2021-06-04T13:32:21Z,124.25,124.25,124.23,124.23,0,0,600,988.95
2021-06-04T13:32:23Z,124.23,124.23,124.23,124.23,0,0,100,988.95
2021-06-04T13:32:25Z,124.22,124.23,124.22,124.22,0,0,674,1007.65
2021-06-04T13:32:26Z,124.21,124.21,124.21,124.21,0,0,300,1012.65
2021-06-04T13:32:27Z,124.18,124.18,124.16,124.16,0,0,300,1007.65
2021-06-04T13:32:29Z,124.17,124.17,124.17,124.17,0,0,100,962.65
2021-06-04T13:32:32Z,124.21,124.21,124.21,124.21,1,0,1400,940.1
2021-06-04T13:32:34Z,124.2,124.21,124.2,124.21,0,0,500,905.1
2021-06-04T13:32:36Z,124.21,124.21,124.16,124.16,0,0,1800,970.1
2021-06-04T13:32:37Z,124.15,124.16,124.15,124.15,0,0,300,940.1
2021-06-04T13:32:38Z,124.15,124.15,124.15,124.15,0,0,300,680.1
2021-06-04T13:32:40Z,124.15,124.15,124.15,124.15,0,0,100,495.1
2021-06-04T13:32:41Z,124.12,124.12,124.12,124.12,0,0,100,480.1
2021-06-04T13:32:45Z,124.08,124.08,124.08,124.08,0,0,100,475.1
2021-06-04T13:32:47Z,124.09,124.09,124.09,124.09,1,0,100,475.1
2021-06-04T13:32:48Z,124.1,124.1,124.1,124.1,0,0,185,474.35
2021-06-04T13:32:49Z,124.11,124.11,124.1,124.1,0,0,400,484.35
2021-06-04T13:32:50Z,124.09,124.09,124.09,124.09,0,0,100,402.95
2021-06-04T13:32:51Z,124.09,124.11,124.09,124.11,1,0,200,397.95
2021-06-04T13:32:53Z,124.12,124.12,124.12,124.12,0,0,200,392.95
2021-06-04T13:32:58Z,124.1,124.1,124.1,124.1,0,1,100,367.95
2021-06-04T13:32:59Z,124.07,124.07,124.05,124.06,0,0,1299,427.9
2021-06-04T13:33:00Z,124.08,124.08,124.07,124.07,0,0,400,414.2
2021-06-04T13:33:01Z,124.06,124.06,124.06,124.06,0,0,100,404.2
2021-06-04T13:33:02Z,124.08,124.09,124.08,124.09,1,0,884,433.4
2021-06-04T13:33:03Z,124.11,124.13,124.08,124.12,0,0,2900,573.4
2021-06-04T13:33:04Z,124.12,124.13,124.12,124.13,0,0,300,518.4
2021-06-04T13:33:05Z,124.13,124.13,124.13,124.13,0,0,100,498.4
2021-06-04T13:33:06Z,124.11,124.13,124.11,124.13,0,0,300,423.4
2021-06-04T13:33:07Z,124.14,124.15,124.14,124.14,0,0,500,433.4
2021-06-04T13:33:08Z,124.13,124.13,124.13,124.13,0,1,453,441.05
2021-06-04T13:33:09Z,124.11,124.12,124.11,124.12,0,0,300,451.05
2021-06-04T13:33:10Z,124.11,124.11,124.11,124.11,0,0,100,451.05
2021-06-04T13:33:11Z,124.14,124.14,124.14,124.14,0,0,200,456.05
2021-06-04T13:33:15Z,124.16,124.16,124.15,124.15,0,0,200,461.05
2021-06-04T13:33:16Z,124.15,124.16,124.14,124.16,0,0,600,481.8
2021-06-04T13:33:17Z,124.17,124.17,124.17,124.17,0,0,100,466.8
2021-06-04T13:33:20Z,124.18,124.18,124.18,124.18,0,0,100,466.8
2021-06-04T13:33:22Z,124.15,124.15,124.15,124.15,0,1,100,461.8
2021-06-04T13:33:23Z,124.14,124.14,124.14,124.14,0,0,100,456.8
2021-06-04T13:33:25Z,124.11,124.11,124.11,124.11,0,0,500,476.8
2021-06-04T13:33:26Z,124.13,124.13,124.13,124.13,1,0,100,416.85
2021-06-04T13:33:30Z,124.11,124.11,124.11,124.11,0,1,100,401.85
2021-06-04T13:33:31Z,124.09,124.09,124.08,124.08,0,0,200,406.85
2021-06-04T13:33:32Z,124.08,124.1,124.08,124.1,1,0,300,377.65
2021-06-04T13:33:33Z,124.11,124.11,124.11,124.11,0,0,100,237.65
2021-06-04T13:33:35Z,124.11,124.12,124.09,124.09,0,1,400,242.65
2021-06-04T13:33:37Z,124.08,124.08,124.08,124.08,0,0,100,242.65
2021-06-04T13:33:42Z,124.1,124.1,124.1,124.1,1,0,100,232.65
2021-06-04T13:33:43Z,124.13,124.13,124.13,124.13,0,0,100,212.65
2021-06-04T13:33:45Z,124.09,124.09,124.09,124.09,0,1,100,195
2021-06-04T13:33:47Z,124.09,124.09,124.09,124.09,0,0,100,185
2021-06-04T13:33:48Z,124.1,124.1,124.1,124.1,0,0,100,185
2021-06-04T13:33:49Z,124.1,124.1,124.1,124.1,0,0,100,180
2021-06-04T13:33:50Z,124.1,124.1,124.1,124.1,0,0,100,175
2021-06-04T13:33:56Z,124.08,124.08,124.08,124.08,0,0,558,172.9
2021-06-04T13:33:57Z,124.09,124.09,124.09,124.09,1,0,100,172.9
2021-06-04T13:33:58Z,124.1,124.105,124.09,124.09,0,0,700,202.9
2021-06-04T13:34:01Z,124.09,124.11,124.09,124.11,0,0,400,217.9
2021-06-04T13:34:02Z,124.12,124.16,124.12,124.16,0,0,1485,287.15
2021-06-04T13:34:03Z,124.16,124.16,124.13,124.14,0,0,800,302.15
2021-06-04T13:34:04Z,124.15,124.15,124.15,124.15,0,1,100,302.15
2021-06-04T13:34:05Z,124.16,124.16,124.16,124.16,1,0,100,302.15
2021-06-04T13:34:08Z,124.18,124.18,124.16,124.16,0,0,800,332.15
2021-06-04T13:34:10Z,124.16,124.16,124.16,124.16,0,0,355,334.9
2021-06-04T13:34:13Z,124.17,124.17,124.17,124.17,1,0,192,339.5
2021-06-04T13:34:14Z,124.15,124.15,124.15,124.15,0,1,100,324.5
2021-06-04T13:34:15Z,124.17,124.19,124.17,124.19,1,0,600,349.5
2021-06-04T13:34:17Z,124.19,124.19,124.19,124.19,0,0,100,349.5
2021-06-04T13:34:19Z,124.18,124.18,124.18,124.18,0,1,400,364.5
2021-06-04T13:34:20Z,124.19,124.19,124.19,124.19,1,0,100,364.5
2021-06-04T13:34:28Z,124.15,124.15,124.15,124.15,0,1,353,377.15
2021-06-04T13:34:29Z,124.16,124.16,124.16,124.16,1,0,100,377.15
2021-06-04T13:34:33Z,124.18,124.18,124.17,124.17,0,0,300,387.15
2021-06-04T13:34:35Z,124.16,124.16,124.16,124.16,0,1,200,392.15
2021-06-04T13:34:36Z,124.17,124.17,124.17,124.17,1,0,100,369.25
2021-06-04T13:34:43Z,124.15,124.15,124.14,124.14,0,1,1000,414.25
2021-06-04T13:34:44Z,124.12,124.12,124.12,124.12,0,0,100,384.25
2021-06-04T13:34:47Z,124.12,124.14,124.12,124.14,1,0,200,374.25
2021-06-04T13:34:48Z,124.14,124.15,124.14,124.15,0,0,300,315
2021-06-04T13:34:49Z,124.14,124.14,124.14,124.14,0,0,100,280
2021-06-04T13:34:50Z,124.13,124.13,124.13,124.13,0,0,100,280
2021-06-04T13:34:52Z,124.13,124.13,124.13,124.13,0,0,100,280
2021-06-04T13:34:56Z,124.1,124.1,124.1,124.1,0,0,200,250
2021-06-04T13:34:59Z,124.12,124.12,124.12,124.12,1,0,100,237.25
2021-06-04T13:35:00Z,124.14,124.14,124.14,124.14,0,0,107,233
2021-06-04T13:35:01Z,124.14,124.14,124.14,124.14,0,0,100,233
2021-06-04T13:35:02Z,124.15,124.17,124.15,124.17,0,0,600,233
2021-06-04T13:35:03Z,124.17,124.18,124.17,124.18,0,0,585,257.25
2021-06-04T13:35:04Z,124.19,124.19,124.19,124.19,0,0,200,247.25
2021-06-04T13:35:05Z,124.2,124.24,124.19,124.24,0,0,3200,402.25
2021-06-04T13:35:08Z,124.25,124.26,124.25,124.26,0,0,1288,449
2021-06-04T13:35:10Z,124.28,124.29,124.28,124.29,0,0,593,473.65
2021-06-04T13:35:11Z,124.3,124.31,124.3,124.31,0,0,500,483.65
2021-06-04T13:35:12Z,124.32,124.34,124.32,124.34,0,0,4900,718.65
2021-06-04T13:35:13Z,124.35,124.35,124.35,124.35,0,0,272,727.25
2021-06-04T13:35:14Z,124.34,124.35,124.34,124.35,0,0,400,697.25
2021-06-04T13:35:18Z,124.33,124.33,124.33,124.33,0,0,1100,747.25
2021-06-04T13:35:19Z,124.31,124.33,124.31,124.33,0,0,401,757.3
2021-06-04T13:35:20Z,124.33,124.33,124.33,124.33,0,0,100,747.3
2021-06-04T13:35:22Z,124.31,124.31,124.27,124.27,0,1,400,762.3
2021-06-04T13:35:23Z,124.24,124.25,124.24,124.25,0,0,300,772.3
2021-06-04T13:35:25Z,124.29,124.29,124.29,124.29,1,0,100,772.3
2021-06-04T13:35:29Z,124.29,124.29,124.27,124.28,0,1,400,782.3
2021-06-04T13:35:31Z,124.29,124.3,124.29,124.3,1,0,300,792.3
2021-06-04T13:35:32Z,124.29,124.29,124.29,124.29,0,0,249,799.4
2021-06-04T13:35:33Z,124.29,124.29,124.29,124.29,0,0,100,799.4
2021-06-04T13:35:35Z,124.29,124.3,124.29,124.3,0,0,400,789.4
2021-06-04T13:35:36Z,124.32,124.32,124.32,124.32,0,0,700,795.15
2021-06-04T13:35:37Z,124.33,124.35,124.33,124.35,0,0,700,820.15
2021-06-04T13:35:38Z,124.35,124.35,124.33,124.33,0,0,300,675.15
2021-06-04T13:35:39Z,124.32,124.32,124.32,124.32,0,0,400,630.75
2021-06-04T13:35:40Z,124.32,124.32,124.31,124.31,0,0,380,620.1
2021-06-04T13:35:42Z,124.31,124.31,124.3,124.31,0,0,876,638.9
2021-06-04T13:35:44Z,124.33,124.33,124.33,124.33,1,0,100,398.9
2021-06-04T13:35:45Z,124.33,124.33,124.33,124.33,0,0,100,390.3
2021-06-04T13:35:46Z,124.36,124.36,124.36,124.36,0,0,100,375.3
2021-06-04T13:35:48Z,124.35,124.35,124.35,124.35,0,1,100,325.3
2021-06-04T13:35:49Z,124.34,124.35,124.34,124.35,0,0,300,320.25
2021-06-04T13:35:50Z,124.35,124.35,124.35,124.35,0,0,300,330.25
2021-06-04T13:35:53Z,124.31,124.31,124.31,124.31,0,1,200,320.25
2021-06-04T13:35:54Z,124.29,124.29,124.28,124.29,0,0,458,328.15
2021-06-04T13:35:55Z,124.3,124.3,124.3,124.3,1,0,100,328.15
2021-06-04T13:36:01Z,124.33,124.33,124.3,124.31,0,0,800,348.15
2021-06-04T13:36:02Z,124.3,124.3,124.29,124.29,0,1,353,350.8
2021-06-04T13:36:04Z,124.32,124.32,124.32,124.32,1,0,100,343.35
2021-06-04T13:36:06Z,124.33,124.33,124.33,124.33,0,0,100,343.35
2021-06-04T13:36:09Z,124.33,124.33,124.33,124.33,0,0,700,358.35
2021-06-04T13:36:10Z,124.34,124.35,124.34,124.35,0,0,350,340.85
2021-06-04T13:36:11Z,124.35,124.35,124.35,124.35,0,0,200,315.85
2021-06-04T13:36:12Z,124.35,124.35,124.35,124.35,0,0,100,305.85
2021-06-04T13:36:16Z,124.38,124.38,124.38,124.38,0,0,100,290.85
2021-06-04T13:36:17Z,124.37,124.37,124.37,124.37,0,1,100,276.85
2021-06-04T13:36:19Z,124.36,124.36,124.36,124.36,0,0,100,238.05
2021-06-04T13:36:20Z,124.35,124.35,124.35,124.35,0,0,100,238.05
2021-06-04T13:36:24Z,124.31,124.32,124.31,124.32,0,0,300,248.05
2021-06-04T13:36:27Z,124.31,124.31,124.31,124.31,0,0,200,253.05
2021-06-04T13:36:29Z,124.31,124.32,124.31,124.32,0,0,200,258.05
2021-06-04T13:36:31Z,124.32,124.32,124.32,124.32,0,0,641,275.1
2021-06-04T13:36:32Z,124.32,124.32,124.32,124.32,0,0,100,265.1
2021-06-04T13:36:34Z,124.33,124.33,124.33,124.33,0,0,100,260.1
2021-06-04T13:36:35Z,124.32,124.32,124.32,124.32,0,1,800,277.2
2021-06-04T13:36:36Z,124.31,124.31,124.31,124.31,0,0,100,277.2
2021-06-04T13:36:39Z,124.33,124.33,124.33,124.33,1,0,180,246.2
2021-06-04T13:36:40Z,124.34,124.34,124.34,124.34,0,0,200,238.55
2021-06-04T13:36:47Z,124.31,124.31,124.31,124.31,0,1,204,243.75
2021-06-04T13:36:49Z,124.32,124.32,124.32,124.32,1,0,200,248.75
2021-06-04T13:36:50Z,124.33,124.33,124.33,124.33,0,0,100,218.75
2021-06-04T13:36:51Z,124.35,124.35,124.35,124.35,0,0,200,211.25
2021-06-04T13:36:52Z,124.36,124.39,124.36,124.38,0,0,2900,346.25
2021-06-04T13:36:53Z,124.38,124.39,124.38,124.39,0,0,800,381.25
2021-06-04T13:36:54Z,124.39,124.4,124.39,124.4,0,0,200,386.25
2021-06-04T13:36:55Z,124.39,124.39,124.39,124.39,0,0,100,386.25
2021-06-04T13:36:56Z,124.39,124.39,124.39,124.39,0,0,100,386.25
2021-06-04T13:36:57Z,124.38,124.39,124.37,124.37,0,0,1000,431.25
2021-06-04T13:36:59Z,124.35,124.36,124.35,124.36,0,0,400,436.25
2021-06-04T13:37:00Z,124.36,124.4,124.36,124.4,1,0,1208,486.65
2021-06-04T13:37:01Z,124.4,124.41,124.4,124.41,0,0,600,506.65
2021-06-04T13:37:02Z,124.4,124.41,124.39,124.41,0,0,1300,539.6
2021-06-04T13:37:03Z,124.41,124.41,124.36,124.385,0,1,2100,639.6
2021-06-04T13:37:04Z,124.39,124.42,124.38,124.42,1,0,1500,709.6
2021-06-04T13:37:05Z,124.42,124.42,124.41,124.41,0,0,900,714.6
2021-06-04T13:37:06Z,124.41,124.43,124.41,124.42,0,0,1700,794.6
2021-06-04T13:37:07Z,124.43,124.44,124.42,124.43,0,0,2300,900.6
2021-06-04T13:37:08Z,124.42,124.42,124.42,124.42,0,1,600,920.6
2021-06-04T13:37:09Z,124.43,124.43,124.43,124.43,1,0,100,915.4
2021-06-04T13:37:12Z,124.44,124.45,124.44,124.45,0,0,300,920.4
2021-06-04T13:37:13Z,124.45,124.45,124.45,124.45,0,0,100,920.4
2021-06-04T13:37:14Z,124.43,124.43,124.43,124.43,0,1,100,915.4
2021-06-04T13:37:15Z,124.42,124.42,124.4,124.41,0,0,1800,860.4
2021-06-04T13:37:16Z,124.4,124.4,124.4,124.4,0,0,700,855.4
2021-06-04T13:37:17Z,124.41,124.41,124.41,124.41,1,0,530,871.9
2021-06-04T13:37:18Z,124.41,124.41,124.41,124.41,0,0,100,871.9
2021-06-04T13:37:19Z,124.43,124.45,124.43,124.45,0,0,300,881.9
2021-06-04T13:37:20Z,124.44,124.44,124.44,124.44,0,0,800,871.9
2021-06-04T13:37:21Z,124.43,124.43,124.43,124.43,0,1,500,876.9
2021-06-04T13:37:22Z,124.44,124.44,124.44,124.44,1,0,200,826.5
2021-06-04T13:37:24Z,124.43,124.43,124.42,124.42,0,1,400,816.5
2021-06-04T13:37:25Z,124.41,124.41,124.41,124.41,0,0,320,767.5
2021-06-04T13:37:26Z,124.41,124.41,124.41,124.41,0,0,100,667.5
2021-06-04T13:37:28Z,124.4,124.4,124.4,124.4,0,0,100,597.5
2021-06-04T13:37:31Z,124.41,124.43,124.41,124.43,1,0,800,592.5
2021-06-04T13:37:32Z,124.42,124.42,124.42,124.42,0,0,101,512.55
2021-06-04T13:37:36Z,124.42,124.42,124.42,124.42,0,0,495,422.3
2021-06-04T13:37:37Z,124.42,124.42,124.42,124.42,0,0,100,397.3
2021-06-04T13:37:38Z,124.42,124.42,124.42,124.42,0,0,300,407.3
2021-06-04T13:37:39Z,124.42,124.42,124.42,124.42,0,0,100,397.3
2021-06-04T13:37:41Z,124.42,124.42,124.42,124.42,0,0,400,412.3
2021-06-04T13:37:42Z,124.41,124.41,124.41,124.41,0,0,100,412.3
2021-06-04T13:37:47Z,124.4,124.4,124.4,124.4,0,0,535,349.05
2021-06-04T13:37:49Z,124.39,124.4,124.39,124.4,0,0,700,349.05
2021-06-04T13:37:53Z,124.39,124.39,124.39,124.39,0,0,229,334
2021-06-04T13:37:57Z,124.37,124.37,124.37,124.37,0,0,400,349
2021-06-04T13:38:01Z,124.38,124.38,124.38,124.38,1,0,400,354
2021-06-04T13:38:02Z,124.38,124.44,124.38,124.44,0,0,4506,539.3
2021-06-04T13:38:03Z,124.43,124.43,124.43,124.43,0,0,200,524.3
2021-06-04T13:38:04Z,124.42,124.42,124.42,124.42,0,1,200,524.3
2021-06-04T13:38:05Z,124.42,124.42,124.42,124.42,0,0,100,509.3
2021-06-04T13:38:06Z,124.43,124.43,124.43,124.43,0,0,100,498.3
2021-06-04T13:38:08Z,124.42,124.42,124.42,124.42,0,1,100,498.3
2021-06-04T13:38:10Z,124.4,124.4,124.4,124.4,0,0,100,498.3
2021-06-04T13:38:11Z,124.41,124.41,124.4,124.4,0,0,800,498.3
2021-06-04T13:38:13Z,124.4,124.4,124.4,124.4,0,0,100,498.25
2021-06-04T13:38:14Z,124.43,124.43,124.43,124.43,1,0,100,478.5
2021-06-04T13:38:19Z,124.42,124.42,124.39,124.39,0,1,200,483.5
2021-06-04T13:38:21Z,124.39,124.39,124.39,124.39,0,0,100,473.5
2021-06-04T13:38:25Z,124.4,124.4,124.4,124.4,1,0,100,473.5
2021-06-04T13:38:30Z,124.42,124.42,124.42,124.42,0,0,100,458.5
2021-06-04T13:38:33Z,124.41,124.41,124.4,124.4,0,1,300,468.5
2021-06-04T13:38:34Z,124.39,124.39,124.39,124.39,0,0,200,451.75
2021-06-04T13:38:35Z,124.38,124.38,124.38,124.38,0,0,100,421.75
2021-06-04T13:38:37Z,124.37,124.37,124.37,124.37,0,0,100,415.3
2021-06-04T13:38:41Z,124.39,124.39,124.39,124.39,1,0,100,400.3
2021-06-04T13:38:43Z,124.37,124.37,124.37,124.37,0,1,200,390.3
2021-06-04T13:38:47Z,124.36,124.37,124.36,124.37,0,0,1344,232.2
2021-06-04T13:38:49Z,124.4,124.4,124.4,124.4,0,0,100,227.2
2021-06-04T13:38:53Z,124.38,124.39,124.38,124.39,0,1,600,247.2
2021-06-04T13:38:57Z,124.39,124.39,124.39,124.39,1,0,325,258.45
2021-06-04T13:38:59Z,124.39,124.39,124.39,124.39,0,0,100,258.45
2021-06-04T13:39:00Z,124.41,124.41,124.41,124.41,0,0,100,258.45
2021-06-04T13:39:04Z,124.4,124.4,124.4,124.4,0,1,200,263.45
2021-06-04T13:39:05Z,124.41,124.41,124.41,124.41,1,0,100,228.45
2021-06-04T13:39:06Z,124.42,124.42,124.42,124.42,0,0,200,233.45
2021-06-04T13:39:08Z,124.41,124.42,124.41,124.42,0,0,400,248.45
2021-06-04T13:39:09Z,124.43,124.44,124.43,124.43,0,0,800,278.45
2021-06-04T13:39:11Z,124.43,124.43,124.43,124.43,0,0,200,283.45
2021-06-04T13:39:15Z,124.39,124.39,124.39,124.39,0,0,100,283.45
2021-06-04T13:39:16Z,124.38,124.38,124.38,124.38,0,0,530,304.95
2021-06-04T13:39:17Z,124.38,124.38,124.38,124.38,0,0,200,299.95
