time,open,high,low,close,Shapes,Shapes,Volume,Volume MA
2021-06-07T13:30:51Z,126.22,126.22,126.22,126.22,0,0,400,1156.9
2021-06-07T13:30:52Z,126.22,126.22,126.21,126.21,0,1,200,1156.9
2021-06-07T13:30:53Z,126.24,126.24,126.24,126.24,1,0,400,1136.9
2021-06-07T13:30:54Z,126.25,126.25,126.23,126.24,0,0,3072,1280.5
2021-06-07T13:30:55Z,126.22,126.22,126.21,126.21,0,0,200,1285.5
2021-06-07T13:30:56Z,126.22,126.22,126.22,126.22,0,0,1050,1313
2021-06-07T13:30:57Z,126.24,126.24,126.21,126.21,0,0,1529,1296.1
2021-06-07T13:30:58Z,126.24,126.27,126.24,126.27,1,0,432,1312.7
2021-06-07T13:30:59Z,126.28,126.29,126.28,126.28,0,0,1779,1350
2021-06-07T13:31:00Z,126.31,126.31,126.27,126.3,0,0,400,1335.05
2021-06-07T13:31:01Z,126.24,126.24,126.24,126.24,0,1,100,1291.8
2021-06-07T13:31:02Z,126.23,126.23,126.23,126.23,0,0,298,1245
2021-06-07T13:31:03Z,126.2,126.2,126.19,126.2,0,0,1051,1247.55
2021-06-07T13:31:05Z,126.18,126.22,126.18,126.2,0,0,759,1255.5
2021-06-07T13:31:06Z,126.2,126.21,126.2,126.21,0,0,600,1275.5
2021-06-07T13:31:07Z,126.2,126.2,126.18,126.18,0,1,200,920.75
2021-06-07T13:31:08Z,126.18,126.18,126.14,126.14,0,0,600,708.5
2021-06-07T13:31:10Z,126.11,126.11,126.11,126.11,0,0,100,698.5
2021-06-07T13:31:11Z,126.1,126.1,126.1,126.1,0,0,200,688.5
2021-06-07T13:31:12Z,126.1,126.1,126.1,126.1,0,0,100,673.5
2021-06-07T13:31:16Z,126.135,126.135,126.135,126.135,0,0,100,658.5
2021-06-07T13:31:18Z,126.11,126.11,126.1,126.11,0,1,789,687.95
2021-06-07T13:31:19Z,126.1,126.1,126.09,126.1,0,0,1000,717.95
2021-06-07T13:31:20Z,126.13,126.13,126.13,126.13,1,0,500,589.35
2021-06-07T13:31:21Z,126.14,126.14,126.13,126.13,0,0,994,629.05
2021-06-07T13:31:22Z,126.13,126.13,126.12,126.12,0,0,1967,674.9
2021-06-07T13:31:23Z,126.1,126.1,126.09,126.09,0,0,400,618.45
2021-06-07T13:31:24Z,126.09,126.12,126.09,126.12,1,0,300,611.85
2021-06-07T13:31:25Z,126.13,126.14,126.13,126.13,0,0,400,542.9
2021-06-07T13:31:26Z,126.12,126.12,126.12,126.12,0,1,100,527.9
2021-06-07T13:31:27Z,126.14,126.14,126.14,126.14,1,0,300,537.9
2021-06-07T13:31:29Z,126.14,126.14,126.12,126.12,0,1,300,538
2021-06-07T13:31:30Z,126.14,126.14,126.13,126.13,0,0,200,495.45
2021-06-07T13:31:31Z,126.13,126.13,126.13,126.13,0,0,200,467.5
2021-06-07T13:31:32Z,126.13,126.16,126.13,126.16,1,0,700,472.5
2021-06-07T13:31:33Z,126.15,126.17,126.14,126.14,0,0,500,487.5
2021-06-07T13:31:35Z,126.17,126.17,126.17,126.17,0,0,100,462.5
2021-06-07T13:31:36Z,126.17,126.19,126.17,126.19,0,0,1300,522.5
2021-06-07T13:31:38Z,126.2,126.2,126.2,126.2,0,0,200,522.5
2021-06-07T13:31:40Z,126.15,126.15,126.15,126.15,0,1,100,522.5
2021-06-07T13:31:41Z,126.13,126.14,126.11,126.11,0,0,1300,582.5
2021-06-07T13:31:42Z,126.08,126.08,126.06,126.06,0,0,1400,613.05
2021-06-07T13:31:43Z,126.05,126.05,126.04,126.05,0,0,300,578.05
2021-06-07T13:31:44Z,126.06,126.09,126.06,126.09,1,0,400,573.05
2021-06-07T13:31:45Z,126.07,126.09,126.07,126.09,0,0,500,548.35
2021-06-07T13:31:46Z,126.11,126.11,126.09,126.09,0,0,715,485.75
2021-06-07T13:31:47Z,126.1,126.11,126.1,126.11,0,0,200,475.75
2021-06-07T13:31:48Z,126.1,126.1,126.1,126.1,0,0,100,465.75
2021-06-07T13:31:49Z,126.12,126.12,126.1,126.1,0,0,200,455.75
2021-06-07T13:31:50Z,126.1,126.1,126.1,126.1,0,0,100,455.75
2021-06-07T13:31:51Z,126.1,126.1,126.1,126.1,0,0,100,445.75
2021-06-07T13:31:53Z,126.05,126.06,126.05,126.06,0,0,200,440.75
2021-06-07T13:31:55Z,126.04,126.04,126.04,126.04,0,0,100,435.75
2021-06-07T13:31:56Z,126.045,126.045,126.03,126.045,1,0,880,469.75
2021-06-07T13:31:57Z,126.05,126.05,126.05,126.05,0,0,385,454
2021-06-07T13:31:58Z,126.04,126.07,126.04,126.06,0,0,2288,543.4
2021-06-07T13:31:59Z,126.08,126.1,126.08,126.1,0,0,200,548.4
2021-06-07T13:32:00Z,126.1,126.1,126.1,126.1,0,0,200,493.4
2021-06-07T13:32:01Z,126.15,126.15,126.15,126.15,0,0,100,488.4
2021-06-07T13:32:02Z,126.15,126.18,126.15,126.18,0,0,600,513.4
2021-06-07T13:32:03Z,126.19,126.21,126.19,126.21,0,0,200,458.4
2021-06-07T13:32:04Z,126.205,126.21,126.2,126.21,0,0,1200,448.4
2021-06-07T13:32:05Z,126.2,126.2,126.2,126.2,0,1,400,453.4
2021-06-07T13:32:06Z,126.2,126.23,126.2,126.23,1,0,652,466
2021-06-07T13:32:07Z,126.22,126.22,126.21,126.21,0,0,304,456.2
2021-06-07T13:32:08Z,126.2,126.2,126.16,126.18,0,1,985,469.7
2021-06-07T13:32:09Z,126.16,126.16,126.16,126.16,0,0,100,464.7
2021-06-07T13:32:10Z,126.13,126.13,126.13,126.13,0,0,100,464.7
2021-06-07T13:32:11Z,126.12,126.12,126.11,126.11,0,0,1100,509.7
2021-06-07T13:32:12Z,126.1,126.1,126.095,126.095,0,0,200,514.7
2021-06-07T13:32:14Z,126.06,126.1,126.06,126.09,0,0,2221,620.75
2021-06-07T13:32:15Z,126.09,126.13,126.09,126.1,1,0,2000,710.75
2021-06-07T13:32:16Z,126.12,126.12,126.12,126.12,0,0,100,710.75
2021-06-07T13:32:17Z,126.11,126.11,126.1,126.1,0,1,300,681.75
2021-06-07T13:32:18Z,126.1,126.1,126.095,126.1,0,0,300,677.5
2021-06-07T13:32:19Z,126.08,126.08,126.07,126.08,0,0,400,583.1
2021-06-07T13:32:20Z,126.07,126.07,126.05,126.06,0,0,2000,673.1
2021-06-07T13:32:21Z,126.07,126.08,126.07,126.07,0,0,366,681.4
2021-06-07T13:32:22Z,126.06,126.08,126.06,126.08,0,0,200,686.4
2021-06-07T13:32:23Z,126.07,126.09,126.07,126.09,0,0,200,666.4
2021-06-07T13:32:25Z,126.05,126.05,126.04,126.04,0,1,600,686.4
2021-06-07T13:32:26Z,126.03,126.03,126.03,126.03,0,0,100,631.4
2021-06-07T13:32:27Z,126.04,126.04,126.04,126.04,1,0,200,621.4
2021-06-07T13:32:29Z,126.01,126.01,126.01,126.01,0,1,100,593.8
2021-06-07T13:32:30Z,126.01,126.01,126.01,126.01,0,0,100,583.6
2021-06-07T13:32:31Z,125.95,125.96,125.95,125.96,0,0,200,544.35
2021-06-07T13:32:32Z,125.94,125.94,125.94,125.94,0,0,100,544.35
2021-06-07T13:32:33Z,125.93,125.93,125.93,125.93,0,0,100,544.35
2021-06-07T13:32:34Z,125.91,125.91,125.91,125.91,0,0,1070,542.85
2021-06-07T13:32:35Z,125.93,125.94,125.93,125.93,1,0,500,557.85
2021-06-07T13:32:36Z,125.9,125.9,125.9,125.9,0,1,487,471.15
2021-06-07T13:32:37Z,125.91,125.91,125.91,125.91,1,0,200,381.15
2021-06-07T13:32:38Z,125.89,125.89,125.85,125.86,0,1,1900,471.15
2021-06-07T13:32:39Z,125.87,125.88,125.87,125.88,0,0,200,466.15
2021-06-07T13:32:40Z,125.88,125.89,125.88,125.89,1,0,300,466.15
2021-06-07T13:32:42Z,125.88,125.88,125.88,125.88,0,0,100,451.15
2021-06-07T13:32:43Z,125.88,125.88,125.88,125.88,0,0,100,356.15
2021-06-07T13:32:45Z,125.89,125.89,125.89,125.89,0,0,100,342.85
2021-06-07T13:32:49Z,125.9,125.91,125.9,125.91,0,0,300,347.85
2021-06-07T13:32:50Z,125.92,125.92,125.92,125.92,0,0,100,342.85
2021-06-07T13:32:53Z,125.9,125.9,125.9,125.9,0,1,286,327.15
2021-06-07T13:32:54Z,125.88,125.88,125.88,125.88,0,0,1075,375.9
2021-06-07T13:32:55Z,125.88,125.88,125.88,125.88,0,0,800,405.9
2021-06-07T13:32:56Z,125.88,125.89,125.88,125.89,0,0,1463,474.05
2021-06-07T13:32:57Z,125.89,125.89,125.89,125.89,0,0,200,479.05
2021-06-07T13:33:00Z,125.9,125.9,125.9,125.9,0,0,200,479.05
2021-06-07T13:33:02Z,125.88,125.88,125.88,125.88,0,1,885,518.3
2021-06-07T13:33:03Z,125.85,125.85,125.85,125.85,0,0,100,518.3
2021-06-07T13:33:04Z,125.82,125.82,125.82,125.82,0,0,300,479.8
2021-06-07T13:33:05Z,125.8,125.8,125.8,125.8,0,0,125,461.05
2021-06-07T13:33:06Z,125.8,125.8,125.8,125.8,0,0,100,441.7
2021-06-07T13:33:07Z,125.81,125.81,125.8,125.8,0,0,300,446.7
2021-06-07T13:33:08Z,125.77,125.77,125.77,125.77,0,0,100,356.7
2021-06-07T13:33:10Z,125.78,125.78,125.78,125.78,1,0,200,356.7
2021-06-07T13:33:11Z,125.8,125.8,125.8,125.8,0,0,200,351.7
2021-06-07T13:33:12Z,125.81,125.81,125.8,125.8,0,0,200,356.7
2021-06-07T13:33:13Z,125.78,125.78,125.78,125.78,0,0,200,361.7
2021-06-07T13:33:14Z,125.79,125.8,125.79,125.8,1,0,200,366.7
2021-06-07T13:33:19Z,125.75,125.75,125.74,125.74,0,1,229,363.15
2021-06-07T13:33:21Z,125.73,125.73,125.73,125.73,0,0,100,363.15
2021-06-07T13:33:23Z,125.7,125.71,125.7,125.71,0,0,216,359.65
2021-06-07T13:33:25Z,125.68,125.68,125.68,125.68,0,0,100,310.9
2021-06-07T13:33:29Z,125.6,125.6,125.6,125.6,0,0,1048,323.3
2021-06-07T13:33:30Z,125.59,125.59,125.56,125.57,0,0,1300,315.15
2021-06-07T13:33:31Z,125.57,125.6,125.57,125.6,1,0,600,335.15
2021-06-07T13:33:33Z,125.58,125.58,125.58,125.58,0,0,100,330.15
2021-06-07T13:33:35Z,125.58,125.58,125.56,125.56,0,1,449,308.35
2021-06-07T13:33:38Z,125.55,125.55,125.55,125.55,0,0,100,308.35
2021-06-07T13:33:39Z,125.57,125.58,125.57,125.58,1,0,1859,386.3
2021-06-07T13:33:40Z,125.59,125.59,125.57,125.57,0,0,200,390.05
2021-06-07T13:33:41Z,125.57,125.58,125.57,125.58,0,0,400,405.05
2021-06-07T13:33:43Z,125.59,125.59,125.59,125.59,1,0,297,404.9
2021-06-07T13:33:45Z,125.6,125.61,125.59,125.61,0,0,600,429.9
2021-06-07T13:33:47Z,125.6,125.6,125.6,125.6,0,0,100,424.9
2021-06-07T13:33:48Z,125.58,125.58,125.58,125.58,0,0,200,424.9
2021-06-07T13:33:50Z,125.59,125.6,125.59,125.6,1,0,300,429.9
2021-06-07T13:33:51Z,125.6,125.6,125.59,125.59,0,0,400,439.9
2021-06-07T13:33:52Z,125.59,125.6,125.59,125.6,0,0,300,444.9
2021-06-07T13:33:53Z,125.59,125.59,125.59,125.59,0,0,200,443.45
2021-06-07T13:33:54Z,125.59,125.59,125.59,125.59,0,0,500,463.45
2021-06-07T13:33:56Z,125.59,125.6,125.59,125.6,0,0,390,472.15
2021-06-07T13:33:57Z,125.61,125.61,125.61,125.61,0,0,400,487.15
2021-06-07T13:33:58Z,125.6,125.6,125.6,125.6,0,1,100,439.75
2021-06-07T13:33:59Z,125.61,125.61,125.61,125.61,1,0,100,379.75
2021-06-07T13:34:00Z,125.61,125.61,125.61,125.61,0,0,200,359.75
2021-06-07T13:34:01Z,125.62,125.65,125.62,125.65,0,0,367,373.1
2021-06-07T13:34:03Z,125.65,125.66,125.65,125.66,0,0,338,367.55
2021-06-07T13:34:04Z,125.67,125.67,125.67,125.67,0,0,100,367.55
2021-06-07T13:34:05Z,125.66,125.66,125.66,125.66,0,1,200,284.6
2021-06-07T13:34:08Z,125.65,125.65,125.64,125.64,0,0,200,284.6
2021-06-07T13:34:09Z,125.65,125.71,125.65,125.7,1,0,5624,545.8
2021-06-07T13:34:10Z,125.69,125.69,125.67,125.67,0,0,300,545.95
2021-06-07T13:34:11Z,125.65,125.68,125.65,125.67,0,1,900,560.95
2021-06-07T13:34:13Z,125.64,125.64,125.64,125.64,0,0,100,560.95
2021-06-07T13:34:14Z,125.62,125.64,125.62,125.64,0,0,600,580.95
2021-06-07T13:34:16Z,125.66,125.67,125.66,125.67,0,0,200,575.95
2021-06-07T13:34:17Z,125.68,125.68,125.68,125.68,0,0,299,570.9
2021-06-07T13:34:20Z,125.65,125.67,125.65,125.67,0,1,400,575.9
2021-06-07T13:34:21Z,125.66,125.67,125.66,125.67,1,0,600,595.9
2021-06-07T13:34:23Z,125.67,125.68,125.67,125.68,0,0,300,585.9
2021-06-07T13:34:24Z,125.7,125.7,125.7,125.7,0,0,100,571.4
2021-06-07T13:34:26Z,125.67,125.67,125.67,125.67,0,1,300,566.4
2021-06-07T13:34:27Z,125.68,125.69,125.68,125.69,1,0,300,576.4
2021-06-07T13:34:28Z,125.7,125.7,125.7,125.7,0,0,100,576.4
2021-06-07T13:34:29Z,125.72,125.72,125.72,125.72,0,0,100,571.4
2021-06-07T13:34:35Z,125.7,125.7,125.7,125.7,0,1,100,558.05
2021-06-07T13:34:36Z,125.71,125.71,125.71,125.71,1,0,1000,591.15
2021-06-07T13:34:37Z,125.73,125.73,125.73,125.73,0,0,200,596.15
2021-06-07T13:34:38Z,125.73,125.73,125.73,125.73,0,0,100,591.15
2021-06-07T13:34:42Z,125.72,125.72,125.72,125.72,0,0,100,586.15
2021-06-07T13:34:48Z,125.68,125.68,125.68,125.68,0,0,100,309.95
2021-06-07T13:34:49Z,125.69,125.69,125.69,125.69,1,0,100,299.95
2021-06-07T13:34:50Z,125.69,125.7,125.69,125.7,0,0,500,279.95
2021-06-07T13:34:51Z,125.72,125.72,125.72,125.72,0,0,100,279.95
2021-06-07T13:34:52Z,125.72,125.72,125.72,125.72,0,0,100,254.95
2021-06-07T13:34:53Z,125.72,125.72,125.72,125.72,0,0,200,254.95
2021-06-07T13:34:54Z,125.73,125.73,125.73,125.73,0,0,200,250
2021-06-07T13:34:56Z,125.74,125.76,125.74,125.74,0,0,1100,285
2021-06-07T13:34:57Z,125.74,125.74,125.74,125.74,0,0,300,270
2021-06-07T13:34:58Z,125.74,125.78,125.74,125.78,0,0,932,301.6
2021-06-07T13:34:59Z,125.77,125.77,125.77,125.77,0,0,100,301.6
2021-06-07T13:35:01Z,125.74,125.74,125.74,125.74,0,1,300,301.6
2021-06-07T13:35:02Z,125.73,125.73,125.72,125.72,0,0,200,296.6
2021-06-07T13:35:03Z,125.66,125.67,125.66,125.67,0,0,400,311.6
2021-06-07T13:35:04Z,125.66,125.66,125.65,125.66,0,0,1597,386.45
2021-06-07T13:35:05Z,125.67,125.7,125.67,125.7,0,0,700,416.45
2021-06-07T13:35:06Z,125.73,125.73,125.71,125.71,0,0,300,381.45
2021-06-07T13:35:07Z,125.72,125.72,125.71,125.71,0,1,400,391.45
2021-06-07T13:35:08Z,125.73,125.73,125.73,125.73,1,0,100,391.45
2021-06-07T13:35:10Z,125.78,125.78,125.78,125.78,0,0,300,401.45
2021-06-07T13:35:14Z,125.74,125.74,125.72,125.72,0,1,618,427.35
2021-06-07T13:35:16Z,125.7,125.7,125.7,125.7,0,0,100,427.35
2021-06-07T13:35:17Z,125.68,125.69,125.68,125.69,0,0,400,422.35
2021-06-07T13:35:21Z,125.72,125.72,125.72,125.72,1,0,100,422.35
2021-06-07T13:35:22Z,125.72,125.72,125.72,125.72,0,0,1100,472.35
2021-06-07T13:35:24Z,125.73,125.73,125.73,125.73,0,0,100,467.35
2021-06-07T13:35:27Z,125.73,125.73,125.73,125.73,0,0,899,502.3
2021-06-07T13:35:29Z,125.74,125.74,125.74,125.74,0,0,100,452.3
2021-06-07T13:35:31Z,125.73,125.73,125.72,125.72,0,1,600,467.3
2021-06-07T13:35:32Z,125.73,125.73,125.73,125.73,0,0,100,425.7
2021-06-07T13:35:33Z,125.73,125.73,125.73,125.73,0,0,370,439.2
2021-06-07T13:35:34Z,125.72,125.72,125.72,125.72,0,0,100,429.2
2021-06-07T13:35:36Z,125.735,125.735,125.73,125.73,1,0,200,429.2
2021-06-07T13:35:37Z,125.71,125.71,125.7,125.7,0,1,700,444.2
2021-06-07T13:35:38Z,125.68,125.68,125.68,125.68,0,0,100,369.35
2021-06-07T13:35:39Z,125.69,125.7,125.69,125.7,1,0,200,344.35
2021-06-07T13:35:40Z,125.67,125.67,125.67,125.67,0,1,300,344.35
2021-06-07T13:35:41Z,125.68,125.68,125.68,125.68,1,0,100,329.35
2021-06-07T13:35:43Z,125.69,125.69,125.69,125.69,0,0,300,339.35
2021-06-07T13:35:44Z,125.7,125.7,125.69,125.69,0,0,1390,393.85
2021-06-07T13:35:47Z,125.64,125.64,125.64,125.64,0,0,400,382.95
2021-06-07T13:35:49Z,125.65,125.66,125.65,125.66,1,0,500,402.95
2021-06-07T13:35:51Z,125.65,125.65,125.65,125.65,0,0,300,397.95
2021-06-07T13:35:52Z,125.66,125.66,125.66,125.66,0,0,500,417.95
2021-06-07T13:35:53Z,125.66,125.66,125.66,125.66,0,0,100,367.95
2021-06-07T13:35:54Z,125.67,125.69,125.67,125.69,0,0,1200,422.95
2021-06-07T13:35:55Z,125.69,125.69,125.69,125.69,0,0,200,388
2021-06-07T13:35:56Z,125.69,125.69,125.69,125.69,0,0,500,408
2021-06-07T13:35:58Z,125.7,125.7,125.7,125.7,0,0,200,388
2021-06-07T13:35:59Z,125.68,125.68,125.68,125.68,0,1,300,398
2021-06-07T13:36:00Z,125.66,125.66,125.66,125.66,0,0,100,384.5
2021-06-07T13:36:01Z,125.64,125.67,125.64,125.67,1,0,200,389.5
2021-06-07T13:36:03Z,125.69,125.7,125.69,125.7,0,0,400,399.5
2021-06-07T13:36:04Z,125.7,125.7,125.7,125.7,0,0,200,374.5
2021-06-07T13:36:05Z,125.67,125.68,125.67,125.68,0,1,300,384.5
2021-06-07T13:36:07Z,125.67,125.67,125.67,125.67,0,0,100,379.5
2021-06-07T13:36:08Z,125.68,125.69,125.68,125.69,0,0,200,374.5
2021-06-07T13:36:10Z,125.71,125.71,125.7,125.7,0,0,400,389.5
2021-06-07T13:36:12Z,125.68,125.69,125.67,125.69,0,1,700,409.5
2021-06-07T13:36:13Z,125.68,125.68,125.68,125.68,0,0,100,345
2021-06-07T13:36:16Z,125.67,125.67,125.67,125.67,0,0,200,335
2021-06-07T13:36:18Z,125.67,125.67,125.67,125.67,0,0,100,315
2021-06-07T13:36:19Z,125.67,125.67,125.66,125.66,0,0,332,316.6
2021-06-07T13:36:20Z,125.66,125.66,125.66,125.66,0,0,200,301.6
2021-06-07T13:36:22Z,125.65,125.65,125.65,125.65,0,0,100,301.6
2021-06-07T13:36:24Z,125.63,125.63,125.63,125.63,0,0,300,256.6
2021-06-07T13:36:28Z,125.6,125.6,125.6,125.6,0,0,100,251.6
2021-06-07T13:36:30Z,125.59,125.59,125.59,125.59,0,0,200,236.6
2021-06-07T13:36:31Z,125.58,125.58,125.58,125.58,0,0,300,241.6
2021-06-07T13:36:32Z,125.59,125.59,125.59,125.59,1,0,100,231.6
2021-06-07T13:36:35Z,125.59,125.6,125.59,125.6,0,0,400,246.6
2021-06-07T13:36:36Z,125.58,125.58,125.58,125.58,0,1,200,246.6
2021-06-07T13:36:37Z,125.57,125.57,125.56,125.56,0,0,900,271.6
2021-06-07T13:36:39Z,125.55,125.55,125.55,125.55,0,0,100,266.6
2021-06-07T13:36:42Z,125.53,125.53,125.53,125.53,0,0,100,256.6
2021-06-07T13:36:47Z,125.53,125.53,125.53,125.53,0,0,100,256.6
2021-06-07T13:36:49Z,125.54,125.55,125.54,125.55,0,0,700,281.6
2021-06-07T13:36:52Z,125.59,125.59,125.59,125.59,0,0,200,271.6
2021-06-07T13:36:53Z,125.58,125.58,125.58,125.58,0,1,200,246.6
2021-06-07T13:36:56Z,125.61,125.61,125.61,125.61,1,0,200,251.6
2021-06-07T13:36:58Z,125.6,125.6,125.6,125.6,0,1,200,251.6
2021-06-07T13:37:00Z,125.62,125.64,125.62,125.63,1,0,500,271.6
2021-06-07T13:37:02Z,125.63,125.63,125.63,125.63,0,0,100,260
2021-06-07T13:37:05Z,125.61,125.61,125.6,125.6,0,1,300,265
2021-06-07T13:37:09Z,125.59,125.59,125.58,125.58,0,0,300,275
2021-06-07T13:37:10Z,125.57,125.57,125.57,125.57,0,0,100,265
2021-06-07T13:37:13Z,125.58,125.58,125.57,125.57,0,0,700,295
2021-06-07T13:37:15Z,125.57,125.57,125.57,125.57,0,0,100,290
2021-06-07T13:37:17Z,125.57,125.57,125.57,125.57,0,0,100,280
2021-06-07T13:37:18Z,125.57,125.61,125.57,125.61,0,0,300,290
2021-06-07T13:37:22Z,125.61,125.61,125.6,125.6,0,0,300,285
2021-06-07T13:37:25Z,125.57,125.57,125.57,125.57,0,1,200,285
2021-06-07T13:37:27Z,125.55,125.55,125.55,125.55,0,0,100,245
2021-06-07T13:37:28Z,125.56,125.56,125.56,125.56,1,0,100,245
2021-06-07T13:37:29Z,125.55,125.55,125.55,125.55,0,1,100,245
2021-06-07T13:37:30Z,125.54,125.54,125.54,125.54,0,0,100,245
2021-06-07T13:37:35Z,125.53,125.53,125.53,125.53,0,0,200,220
2021-06-07T13:37:37Z,125.53,125.53,125.53,125.53,0,0,318,225.9
2021-06-07T13:37:39Z,125.52,125.52,125.52,125.52,0,0,800,255.9
2021-06-07T13:37:40Z,125.52,125.54,125.52,125.54,1,0,1623,327.05
2021-06-07T13:37:41Z,125.53,125.53,125.53,125.53,0,0,200,327.05
2021-06-07T13:37:42Z,125.535,125.54,125.535,125.54,0,0,200,312.05
2021-06-07T13:37:43Z,125.55,125.55,125.55,125.55,0,0,100,312.05
2021-06-07T13:37:51Z,125.55,125.55,125.55,125.55,0,0,200,307.05
2021-06-07T13:37:53Z,125.56,125.56,125.56,125.56,0,0,100,297.05
2021-06-07T13:37:54Z,125.57,125.57,125.57,125.57,0,0,900,337.05
2021-06-07T13:37:56Z,125.55,125.55,125.55,125.55,0,1,100,307.05
2021-06-07T13:37:57Z,125.55,125.55,125.55,125.55,0,0,100,307.05
2021-06-07T13:37:59Z,125.56,125.56,125.56,125.56,0,0,100,307.05
2021-06-07T13:38:00Z,125.57,125.58,125.57,125.58,0,0,300,307.05
2021-06-07T13:38:01Z,125.58,125.58,125.58,125.58,0,0,100,297.05
2021-06-07T13:38:03Z,125.58,125.58,125.55,125.55,0,1,1248,349.45
2021-06-07T13:38:04Z,125.55,125.55,125.55,125.55,0,0,300,359.45
2021-06-07T13:38:05Z,125.55,125.55,125.55,125.55,0,0,100,359.45
2021-06-07T13:38:07Z,125.555,125.56,125.555,125.56,0,0,300,369.45
2021-06-07T13:38:08Z,125.555,125.555,125.54,125.54,0,1,800,404.45
2021-06-07T13:38:09Z,125.54,125.54,125.54,125.54,0,0,100,399.45
2021-06-07T13:38:10Z,125.52,125.52,125.52,125.52,0,0,100,388.55
2021-06-07T13:38:11Z,125.515,125.52,125.515,125.52,0,0,300,363.55
2021-06-07T13:38:15Z,125.5,125.5,125.48,125.48,0,0,1300,347.4
2021-06-07T13:38:18Z,125.46,125.47,125.46,125.47,0,0,200,347.4
2021-06-07T13:38:19Z,125.48,125.48,125.48,125.48,1,0,400,357.4
2021-06-07T13:38:20Z,125.49,125.49,125.49,125.49,0,0,200,362.4
