time,open,high,low,close,Shapes,Shapes,Volume,Volume MA
2021-06-08T13:30:26Z,126.66,126.66,126.66,126.66,0,0,200,1061.95
2021-06-08T13:30:27Z,126.66,126.66,126.65,126.65,0,1,200,901.95
2021-06-08T13:30:29Z,126.64,126.64,126.64,126.64,0,0,350,849.45
2021-06-08T13:30:30Z,126.61,126.61,126.61,126.61,0,0,100,819.45
2021-06-08T13:30:32Z,126.61,126.62,126.61,126.62,1,0,588,673.85
2021-06-08T13:30:33Z,126.63,126.65,126.63,126.65,0,0,974,677.55
2021-06-08T13:30:34Z,126.59,126.6,126.59,126.6,0,1,200,645
2021-06-08T13:30:35Z,126.6,126.6,126.6,126.6,1,0,300,625
2021-06-08T13:30:37Z,126.62,126.62,126.62,126.62,0,0,200,545
2021-06-08T13:30:39Z,126.61,126.61,126.61,126.61,0,1,200,535
2021-06-08T13:30:40Z,126.59,126.6,126.59,126.6,0,0,200,515
2021-06-08T13:30:41Z,126.6,126.62,126.6,126.62,1,0,200,500
2021-06-08T13:30:42Z,126.61,126.61,126.61,126.61,0,0,100,440
2021-06-08T13:30:43Z,126.6,126.64,126.59,126.63,0,0,900,465
2021-06-08T13:30:44Z,126.61,126.61,126.6,126.6,0,0,500,430
2021-06-08T13:30:45Z,126.62,126.62,126.62,126.62,0,0,100,420
2021-06-08T13:30:50Z,126.605,126.62,126.605,126.62,0,0,500,381.35
2021-06-08T13:30:51Z,126.6,126.6,126.6,126.6,0,0,600,385.6
2021-06-08T13:30:52Z,126.6,126.63,126.6,126.63,1,0,2048,433
2021-06-08T13:30:53Z,126.63,126.63,126.62,126.63,0,0,1200,483
2021-06-08T13:30:54Z,126.62,126.64,126.62,126.64,0,0,400,493
2021-06-08T13:30:57Z,126.65,126.66,126.65,126.66,0,0,200,493
2021-06-08T13:30:58Z,126.66,126.66,126.66,126.66,0,0,200,485.5
2021-06-08T13:30:59Z,126.67,126.67,126.67,126.67,0,0,100,485.5
2021-06-08T13:31:00Z,126.66,126.66,126.66,126.66,0,1,457,478.95
2021-06-08T13:31:01Z,126.65,126.65,126.65,126.65,0,0,300,445.25
2021-06-08T13:31:02Z,126.65,126.65,126.63,126.63,0,0,900,480.25
2021-06-08T13:31:03Z,126.61,126.61,126.61,126.61,0,0,100,470.25
2021-06-08T13:31:05Z,126.59,126.59,126.57,126.58,0,0,587,489.6
2021-06-08T13:31:06Z,126.6,126.6,126.6,126.6,1,0,400,499.6
2021-06-08T13:31:07Z,126.6,126.6,126.6,126.6,0,0,200,499.6
2021-06-08T13:31:08Z,126.59,126.59,126.58,126.58,0,0,200,499.6
2021-06-08T13:31:09Z,126.59,126.59,126.59,126.59,0,0,100,499.6
2021-06-08T13:31:10Z,126.59,126.59,126.57,126.58,0,0,700,489.6
2021-06-08T13:31:11Z,126.55,126.55,126.54,126.54,0,0,700,499.6
2021-06-08T13:31:13Z,126.52,126.52,126.52,126.52,0,0,500,519.6
2021-06-08T13:31:14Z,126.51,126.54,126.51,126.54,1,0,400,514.6
2021-06-08T13:31:15Z,126.51,126.51,126.51,126.51,0,0,200,494.6
2021-06-08T13:31:16Z,126.505,126.505,126.5,126.5,0,0,490,416.7
2021-06-08T13:31:17Z,126.49,126.49,126.49,126.49,0,0,100,361.7
2021-06-08T13:31:18Z,126.52,126.54,126.52,126.53,1,0,800,381.7
2021-06-08T13:31:20Z,126.49,126.5,126.49,126.5,0,1,635,403.45
2021-06-08T13:31:21Z,126.47,126.47,126.47,126.47,0,0,100,398.45
2021-06-08T13:31:22Z,126.47,126.48,126.47,126.48,1,0,300,408.45
2021-06-08T13:31:23Z,126.47,126.48,126.46,126.48,0,0,500,410.6
2021-06-08T13:31:25Z,126.455,126.46,126.455,126.46,0,1,567,423.95
2021-06-08T13:31:26Z,126.47,126.47,126.47,126.47,1,0,400,398.95
2021-06-08T13:31:28Z,126.45,126.48,126.45,126.48,0,0,500,418.95
2021-06-08T13:31:29Z,126.49,126.49,126.49,126.49,0,0,200,399.6
2021-06-08T13:31:30Z,126.49,126.49,126.49,126.49,0,0,100,384.6
2021-06-08T13:31:31Z,126.49,126.49,126.49,126.49,0,0,100,379.6
2021-06-08T13:31:32Z,126.51,126.53,126.48,126.49,0,0,2432,491.2
2021-06-08T13:31:33Z,126.5,126.51,126.49,126.51,0,0,1400,556.2
2021-06-08T13:31:34Z,126.52,126.52,126.52,126.52,0,0,100,526.2
2021-06-08T13:31:35Z,126.53,126.55,126.525,126.525,0,0,1700,576.2
2021-06-08T13:31:36Z,126.53,126.54,126.53,126.54,0,0,638,583.1
2021-06-08T13:31:39Z,126.53,126.54,126.53,126.54,0,0,400,583.1
2021-06-08T13:31:40Z,126.52,126.52,126.52,126.52,0,1,100,578.1
2021-06-08T13:31:48Z,126.54,126.55,126.54,126.55,1,0,1600,633.6
2021-06-08T13:31:53Z,126.5,126.5,126.5,126.5,0,1,107,633.95
2021-06-08T13:31:59Z,126.53,126.53,126.53,126.53,1,0,100,598.95
2021-06-08T13:32:01Z,126.53,126.53,126.53,126.53,0,0,200,577.2
2021-06-08T13:32:02Z,126.51,126.51,126.51,126.51,0,0,400,592.2
2021-06-08T13:32:03Z,126.51,126.51,126.48,126.48,0,0,2030,678.7
2021-06-08T13:32:04Z,126.48,126.49,126.48,126.49,0,0,500,678.7
2021-06-08T13:32:06Z,126.49,126.49,126.49,126.49,1,0,200,660.35
2021-06-08T13:32:07Z,126.5,126.5,126.5,126.5,0,0,100,645.35
2021-06-08T13:32:09Z,126.48,126.48,126.48,126.48,0,1,100,625.35
2021-06-08T13:32:10Z,126.49,126.49,126.49,126.49,1,0,100,620.35
2021-06-08T13:32:11Z,126.51,126.51,126.51,126.51,0,0,100,620.35
2021-06-08T13:32:16Z,126.47,126.47,126.47,126.47,0,1,100,620.35
2021-06-08T13:32:17Z,126.46,126.46,126.46,126.46,0,0,178,507.65
2021-06-08T13:32:18Z,126.46,126.46,126.46,126.46,0,0,100,442.65
2021-06-08T13:32:22Z,126.48,126.48,126.48,126.48,0,0,300,452.65
2021-06-08T13:32:24Z,126.47,126.47,126.47,126.47,0,1,100,372.65
2021-06-08T13:32:25Z,126.46,126.46,126.46,126.46,0,0,111,346.3
2021-06-08T13:32:27Z,126.49,126.49,126.49,126.49,1,0,148,333.7
2021-06-08T13:32:28Z,126.48,126.48,126.48,126.48,0,1,100,333.7
2021-06-08T13:32:30Z,126.47,126.47,126.47,126.47,0,0,100,258.7
2021-06-08T13:32:34Z,126.51,126.51,126.51,126.51,1,0,300,268.35
2021-06-08T13:32:35Z,126.51,126.53,126.51,126.53,0,0,300,278.35
2021-06-08T13:32:36Z,126.52,126.52,126.52,126.52,0,0,100,273.35
2021-06-08T13:32:38Z,126.51,126.51,126.51,126.51,0,1,200,263.35
2021-06-08T13:32:40Z,126.52,126.52,126.52,126.52,1,0,100,166.85
2021-06-08T13:32:42Z,126.52,126.52,126.52,126.52,0,0,100,146.85
2021-06-08T13:32:45Z,126.5,126.5,126.5,126.5,0,0,150,144.35
2021-06-08T13:32:46Z,126.5,126.5,126.5,126.5,0,0,300,154.35
2021-06-08T13:32:47Z,126.505,126.505,126.505,126.505,0,0,100,154.35
2021-06-08T13:32:48Z,126.53,126.53,126.53,126.53,0,0,1314,215.05
2021-06-08T13:32:53Z,126.55,126.55,126.55,126.55,0,0,1205,270.3
2021-06-08T13:32:56Z,126.55,126.55,126.55,126.55,0,0,200,275.3
2021-06-08T13:33:00Z,126.58,126.58,126.58,126.58,0,0,100,271.4
2021-06-08T13:33:01Z,126.6,126.62,126.6,126.62,0,0,500,291.4
2021-06-08T13:33:02Z,126.61,126.61,126.57,126.57,0,1,1700,361.4
2021-06-08T13:33:03Z,126.6,126.61,126.6,126.6,0,0,500,381.4
2021-06-08T13:33:04Z,126.59,126.59,126.59,126.59,0,0,200,385.85
2021-06-08T13:33:07Z,126.57,126.57,126.57,126.57,0,0,100,383.45
2021-06-08T13:33:08Z,126.58,126.59,126.58,126.58,1,0,300,393.45
2021-06-08T13:33:09Z,126.59,126.59,126.59,126.59,0,0,1200,448.45
2021-06-08T13:33:10Z,126.59,126.59,126.59,126.59,0,0,400,453.45
2021-06-08T13:33:11Z,126.59,126.59,126.59,126.59,0,0,1100,493.45
2021-06-08T13:33:16Z,126.62,126.62,126.62,126.62,0,0,426,509.75
2021-06-08T13:33:18Z,126.65,126.655,126.65,126.655,0,0,200,509.75
2021-06-08T13:33:20Z,126.65,126.65,126.65,126.65,0,0,100,509.75
2021-06-08T13:33:21Z,126.67,126.68,126.67,126.68,0,0,300,519.75
2021-06-08T13:33:23Z,126.69,126.69,126.69,126.69,0,0,200,522.25
2021-06-08T13:33:25Z,126.68,126.69,126.68,126.69,0,0,500,532.25
2021-06-08T13:33:26Z,126.7,126.7,126.7,126.7,0,0,300,542.25
2021-06-08T13:33:31Z,126.74,126.74,126.74,126.74,0,0,200,486.55
2021-06-08T13:33:33Z,126.74,126.75,126.74,126.75,0,0,400,446.3
2021-06-08T13:33:35Z,126.77,126.77,126.77,126.77,0,0,100,441.3
2021-06-08T13:33:36Z,126.78,126.78,126.78,126.78,0,0,300,451.3
2021-06-08T13:33:39Z,126.81,126.82,126.81,126.82,0,0,2149,533.75
2021-06-08T13:33:40Z,126.84,126.84,126.84,126.84,0,0,418,469.65
2021-06-08T13:33:41Z,126.85,126.85,126.85,126.85,0,0,227,456
2021-06-08T13:33:44Z,126.87,126.87,126.87,126.87,0,0,500,471
2021-06-08T13:33:45Z,126.87,126.87,126.87,126.87,0,0,100,471
2021-06-08T13:33:46Z,126.88,126.88,126.88,126.88,0,0,700,491
2021-06-08T13:33:47Z,126.87,126.87,126.87,126.87,0,1,200,441
2021-06-08T13:33:49Z,126.86,126.86,126.86,126.86,0,0,200,431
2021-06-08T13:33:51Z,126.86,126.86,126.86,126.86,0,0,100,381
2021-06-08T13:33:53Z,126.86,126.86,126.85,126.85,0,0,300,374.7
2021-06-08T13:33:57Z,126.79,126.79,126.79,126.79,0,0,100,369.7
2021-06-08T13:34:00Z,126.78,126.78,126.77,126.77,0,0,200,374.7
2021-06-08T13:34:01Z,126.79,126.79,126.79,126.79,1,0,100,364.7
2021-06-08T13:34:02Z,126.78,126.78,126.78,126.78,0,1,100,359.7
2021-06-08T13:34:05Z,126.83,126.83,126.83,126.83,1,0,300,349.7
2021-06-08T13:34:06Z,126.84,126.84,126.84,126.84,0,0,250,347.2
2021-06-08T13:34:07Z,126.82,126.82,126.82,126.82,0,1,300,352.2
2021-06-08T13:34:08Z,126.81,126.83,126.81,126.83,1,0,700,367.2
2021-06-08T13:34:09Z,126.8,126.8,126.79,126.8,0,1,500,387.2
2021-06-08T13:34:11Z,126.82,126.82,126.82,126.82,1,0,100,377.2
2021-06-08T13:34:12Z,126.83,126.83,126.82,126.82,0,0,480,293.75
2021-06-08T13:34:14Z,126.86,126.87,126.86,126.87,0,0,296,287.65
2021-06-08T13:34:16Z,126.89,126.89,126.89,126.89,0,0,100,281.3
2021-06-08T13:34:17Z,126.89,126.89,126.89,126.89,0,0,100,261.3
2021-06-08T13:34:18Z,126.89,126.89,126.89,126.89,0,0,387,275.65
2021-06-08T13:34:19Z,126.89,126.89,126.89,126.89,0,0,100,245.65
2021-06-08T13:34:20Z,126.89,126.89,126.89,126.89,0,0,1074,289.35
2021-06-08T13:34:21Z,126.89,126.89,126.89,126.89,0,0,100,284.35
2021-06-08T13:34:22Z,126.9,126.9,126.9,126.9,0,0,700,314.35
2021-06-08T13:34:26Z,126.92,126.92,126.92,126.92,0,0,200,309.35
2021-06-08T13:34:28Z,126.94,126.94,126.94,126.94,0,0,1545,381.6
2021-06-08T13:34:30Z,126.95,126.95,126.95,126.95,0,0,200,381.6
2021-06-08T13:34:31Z,126.96,126.96,126.96,126.96,0,0,651,409.15
2021-06-08T13:34:32Z,126.98,126.98,126.98,126.98,0,0,100,409.15
2021-06-08T13:34:33Z,126.98,126.98,126.98,126.98,0,0,100,399.15
2021-06-08T13:34:34Z,126.98,126.98,126.98,126.98,0,0,500,411.65
2021-06-08T13:34:35Z,126.99,126.99,126.99,126.99,0,0,1289,461.1
2021-06-08T13:34:37Z,126.98,126.98,126.98,126.98,0,1,200,436.1
2021-06-08T13:34:39Z,126.99,126.99,126.99,126.99,1,0,100,416.1
2021-06-08T13:34:42Z,126.99,127.02,126.99,127.02,0,0,2543,538.25
2021-06-08T13:34:44Z,127.04,127.04,127.04,127.04,0,0,200,524.25
2021-06-08T13:34:45Z,127.03,127.05,127.03,127.05,0,0,400,529.45
2021-06-08T13:34:47Z,127.06,127.06,127.06,127.06,0,0,2539,651.4
2021-06-08T13:34:48Z,127.06,127.06,127.04,127.04,0,1,304,661.6
2021-06-08T13:34:50Z,127.06,127.06,127.06,127.06,0,0,1213,702.9
2021-06-08T13:34:51Z,127.06,127.06,127.06,127.06,0,0,1000,747.9
2021-06-08T13:34:53Z,127.07,127.08,127.07,127.08,0,0,1260,757.2
2021-06-08T13:34:55Z,127.08,127.08,127.08,127.08,0,0,100,757.2
2021-06-08T13:34:58Z,127.1,127.1,127.1,127.1,0,0,100,727.2
2021-06-08T13:35:00Z,127.14,127.14,127.14,127.14,0,0,300,732.2
2021-06-08T13:35:01Z,127.11,127.11,127.11,127.11,0,1,100,659.95
2021-06-08T13:35:02Z,127.13,127.14,127.13,127.14,1,0,400,669.95
2021-06-08T13:35:03Z,127.15,127.18,127.15,127.18,0,0,1700,722.4
2021-06-08T13:35:04Z,127.18,127.18,127.17,127.17,0,0,300,732.4
2021-06-08T13:35:05Z,127.19,127.21,127.19,127.21,0,0,829,768.85
2021-06-08T13:35:06Z,127.21,127.21,127.21,127.21,0,0,300,758.85
2021-06-08T13:35:07Z,127.2,127.2,127.19,127.19,0,1,300,709.4
2021-06-08T13:35:08Z,127.22,127.23,127.22,127.23,1,0,700,734.4
2021-06-08T13:35:09Z,127.22,127.23,127.22,127.23,0,0,300,744.4
2021-06-08T13:35:10Z,127.22,127.23,127.22,127.23,0,0,200,627.25
2021-06-08T13:35:11Z,127.22,127.22,127.22,127.22,0,0,900,662.25
2021-06-08T13:35:13Z,127.25,127.25,127.25,127.25,0,0,100,647.25
2021-06-08T13:35:14Z,127.29,127.29,127.29,127.29,0,0,400,540.3
2021-06-08T13:35:16Z,127.31,127.34,127.31,127.34,0,0,3185,684.35
2021-06-08T13:35:17Z,127.34,127.34,127.33,127.33,0,0,300,638.7
2021-06-08T13:35:19Z,127.32,127.32,127.31,127.31,0,1,400,608.7
2021-06-08T13:35:20Z,127.34,127.345,127.33,127.33,1,0,600,575.7
2021-06-08T13:35:23Z,127.32,127.32,127.32,127.32,0,1,100,575.7
2021-06-08T13:35:25Z,127.33,127.33,127.33,127.33,1,0,100,575.7
2021-06-08T13:35:30Z,127.33,127.33,127.33,127.33,0,0,100,565.7
2021-06-08T13:35:31Z,127.33,127.33,127.33,127.33,0,0,100,565.7
2021-06-08T13:35:34Z,127.35,127.35,127.35,127.35,0,0,2235,657.45
2021-06-08T13:35:38Z,127.34,127.34,127.34,127.34,0,1,100,577.45
2021-06-08T13:35:46Z,127.33,127.34,127.33,127.33,0,0,800,602.45
2021-06-08T13:35:48Z,127.34,127.34,127.34,127.34,1,0,200,571
2021-06-08T13:35:53Z,127.34,127.34,127.34,127.34,0,0,100,561
2021-06-08T13:35:54Z,127.34,127.34,127.34,127.34,0,0,200,556
2021-06-08T13:35:56Z,127.33,127.33,127.31,127.31,0,0,600,551
2021-06-08T13:35:57Z,127.3,127.3,127.3,127.3,0,0,100,541
2021-06-08T13:35:58Z,127.295,127.295,127.295,127.295,0,0,100,536
2021-06-08T13:36:00Z,127.28,127.28,127.28,127.28,0,0,600,521
2021-06-08T13:36:01Z,127.28,127.28,127.28,127.28,0,0,619,546.95
2021-06-08T13:36:02Z,127.3,127.33,127.29,127.33,0,0,2400,646.95
2021-06-08T13:36:03Z,127.34,127.36,127.33,127.36,0,0,3561,665.75
2021-06-08T13:36:04Z,127.37,127.39,127.37,127.38,0,0,700,685.75
2021-06-08T13:36:05Z,127.39,127.39,127.38,127.38,0,0,500,690.75
2021-06-08T13:36:06Z,127.4,127.41,127.4,127.41,0,0,1200,720.75
2021-06-08T13:36:07Z,127.41,127.43,127.41,127.43,0,0,600,745.75
2021-06-08T13:36:09Z,127.43,127.44,127.43,127.44,0,0,1400,810.75
2021-06-08T13:36:10Z,127.45,127.47,127.45,127.47,0,0,6580,1134.75
2021-06-08T13:36:11Z,127.47,127.47,127.47,127.47,0,0,600,1159.75
2021-06-08T13:36:12Z,127.47,127.47,127.47,127.47,0,0,800,1088
2021-06-08T13:36:13Z,127.48,127.49,127.48,127.49,0,0,1300,1148
2021-06-08T13:36:15Z,127.49,127.49,127.49,127.49,0,0,100,1113
2021-06-08T13:36:16Z,127.49,127.49,127.49,127.49,0,0,300,1118
2021-06-08T13:36:17Z,127.48,127.48,127.48,127.48,0,0,400,1133
2021-06-08T13:36:22Z,127.49,127.49,127.48,127.48,0,0,1192,1182.6
2021-06-08T13:36:23Z,127.47,127.47,127.47,127.47,0,0,2352,1270.2
2021-06-08T13:36:24Z,127.45,127.45,127.43,127.43,0,0,523,1291.35
2021-06-08T13:36:25Z,127.41,127.41,127.41,127.41,0,0,289,1300.8
2021-06-08T13:36:27Z,127.39,127.39,127.39,127.39,0,0,300,1285.8
2021-06-08T13:36:28Z,127.4,127.4,127.4,127.4,1,0,200,1264.85
2021-06-08T13:36:30Z,127.35,127.35,127.33,127.33,0,1,900,1189.85
2021-06-08T13:36:31Z,127.34,127.39,127.34,127.39,1,0,400,1031.8
2021-06-08T13:36:32Z,127.38,127.38,127.38,127.38,0,0,100,1001.8
2021-06-08T13:36:34Z,127.35,127.35,127.35,127.35,0,1,200,986.8
2021-06-08T13:36:35Z,127.37,127.37,127.34,127.34,0,0,1800,1016.8
2021-06-08T13:36:36Z,127.34,127.34,127.32,127.32,0,0,1000,1036.8
2021-06-08T13:36:38Z,127.35,127.36,127.35,127.36,1,0,300,981.8
2021-06-08T13:36:41Z,127.36,127.36,127.36,127.36,0,0,200,662.8
2021-06-08T13:36:42Z,127.36,127.36,127.36,127.36,0,0,100,637.8
2021-06-08T13:36:43Z,127.37,127.37,127.37,127.37,0,0,400,617.8
2021-06-08T13:36:44Z,127.4,127.4,127.4,127.4,0,0,391,572.35
2021-06-08T13:36:48Z,127.4,127.4,127.4,127.4,0,0,100,572.35
2021-06-08T13:36:50Z,127.37,127.37,127.37,127.37,0,0,141,564.4
2021-06-08T13:36:54Z,127.38,127.4,127.38,127.4,1,0,744,581.6
2021-06-08T13:36:55Z,127.39,127.39,127.39,127.39,0,0,100,527
2021-06-08T13:36:56Z,127.375,127.375,127.375,127.375,0,1,300,424.4
2021-06-08T13:36:57Z,127.39,127.39,127.39,127.39,1,0,200,408.25
2021-06-08T13:36:59Z,127.37,127.37,127.37,127.37,0,1,100,398.8
2021-06-08T13:37:00Z,127.37,127.4,127.37,127.4,1,0,400,403.8
2021-06-08T13:37:01Z,127.38,127.4,127.38,127.39,0,0,600,423.8
2021-06-08T13:37:02Z,127.4,127.46,127.4,127.46,0,0,3000,528.8
2021-06-08T13:37:03Z,127.47,127.48,127.45,127.48,0,0,3800,698.8
2021-06-08T13:37:04Z,127.48,127.49,127.48,127.49,0,0,1000,743.8
2021-06-08T13:37:05Z,127.475,127.48,127.475,127.48,0,0,800,773.8
2021-06-08T13:37:06Z,127.48,127.48,127.48,127.48,0,0,100,688.8
2021-06-08T13:37:07Z,127.47,127.47,127.47,127.47,0,1,100,643.8
2021-06-08T13:37:09Z,127.47,127.47,127.47,127.47,0,0,400,648.8
2021-06-08T13:37:10Z,127.47,127.48,127.47,127.48,0,0,200,648.8
2021-06-08T13:37:12Z,127.49,127.51,127.49,127.51,0,0,1300,708.8
2021-06-08T13:37:14Z,127.51,127.51,127.51,127.51,0,0,100,693.8
2021-06-08T13:37:15Z,127.5,127.51,127.5,127.51,0,0,1795,764
2021-06-08T13:37:17Z,127.53,127.54,127.52,127.52,0,0,400,779
2021-06-08T13:37:18Z,127.52,127.52,127.52,127.52,0,1,100,776.95
2021-06-08T13:37:19Z,127.51,127.51,127.51,127.51,0,0,100,744.75
2021-06-08T13:37:20Z,127.51,127.51,127.51,127.51,0,0,100,744.75
2021-06-08T13:37:21Z,127.51,127.51,127.51,127.51,0,0,900,774.75
2021-06-08T13:37:25Z,127.53,127.53,127.53,127.53,0,0,100,769.75
2021-06-08T13:37:28Z,127.54,127.54,127.54,127.54,0,0,200,774.75
2021-06-08T13:37:30Z,127.54,127.54,127.54,127.54,0,0,400,774.75
2021-06-08T13:37:31Z,127.54,127.54,127.54,127.54,0,0,100,749.75
2021-06-08T13:37:32Z,127.54,127.54,127.52,127.52,0,0,500,624.75
2021-06-08T13:37:33Z,127.51,127.51,127.51,127.51,0,0,100,439.75
2021-06-08T13:37:34Z,127.5,127.5,127.48,127.48,0,0,526,416.05
2021-06-08T13:37:35Z,127.49,127.5,127.49,127.49,0,0,1400,446.05
2021-06-08T13:37:36Z,127.51,127.51,127.51,127.51,1,0,100,446.05
2021-06-08T13:37:39Z,127.51,127.51,127.51,127.51,0,0,264,454.25
2021-06-08T13:37:40Z,127.52,127.52,127.52,127.52,0,0,100,439.25
2021-06-08T13:37:46Z,127.52,127.52,127.52,127.52,0,0,200,439.25
2021-06-08T13:37:49Z,127.51,127.51,127.51,127.51,0,0,100,379.25
2021-06-08T13:37:50Z,127.52,127.52,127.52,127.52,1,0,220,385.25
2021-06-08T13:37:52Z,127.51,127.51,127.51,127.51,0,1,100,300.5
2021-06-08T13:37:53Z,127.52,127.52,127.52,127.52,1,0,700,315.5
2021-06-08T13:37:54Z,127.515,127.515,127.51,127.51,0,1,1744,397.7
2021-06-08T13:37:55Z,127.5,127.5,127.47,127.47,0,0,400,412.7
2021-06-08T13:37:59Z,127.39,127.4,127.375,127.38,0,0,700,442.7
2021-06-08T13:38:01Z,127.385,127.41,127.385,127.41,1,0,400,417.7
2021-06-08T13:38:02Z,127.45,127.47,127.45,127.47,0,0,1500,487.7
2021-06-08T13:38:03Z,127.46,127.48,127.46,127.47,0,0,700,512.7
2021-06-08T13:38:04Z,127.44,127.44,127.43,127.44,0,1,1200,552.7
2021-06-08T13:38:05Z,127.44,127.44,127.44,127.44,0,0,100,552.7
2021-06-08T13:38:06Z,127.45,127.45,127.45,127.45,0,0,100,532.7
2021-06-08T13:38:07Z,127.43,127.44,127.43,127.44,0,1,700,562.7
2021-06-08T13:38:08Z,127.43,127.43,127.42,127.42,0,0,500,561.4
2021-06-08T13:38:09Z,127.43,127.47,127.43,127.47,1,0,500,516.4
2021-06-08T13:38:10Z,127.47,127.49,127.47,127.48,0,0,1000,561.4
2021-06-08T13:38:11Z,127.48,127.48,127.47,127.47,0,0,400,568.2
2021-06-08T13:38:12Z,127.46,127.46,127.46,127.46,0,0,100,568.2
2021-06-08T13:38:14Z,127.46,127.46,127.44,127.44,0,0,700,593.2
2021-06-08T13:38:15Z,127.46,127.46,127.44,127.44,0,0,200,598.2
2021-06-08T13:38:19Z,127.44,127.44,127.44,127.44,0,0,100,592.2
2021-06-08T13:38:20Z,127.43,127.43,127.42,127.42,0,0,300,602.2
2021-06-08T13:38:21Z,127.44,127.44,127.44,127.44,1,0,100,572.2
2021-06-08T13:38:22Z,127.44,127.44,127.42,127.44,0,0,300,500
2021-06-08T13:38:23Z,127.43,127.43,127.43,127.43,0,0,100,485
2021-06-08T13:38:25Z,127.38,127.39,127.38,127.39,0,0,500,475
2021-06-08T13:38:28Z,127.4,127.41,127.4,127.41,1,0,300,470
2021-06-08T13:38:29Z,127.45,127.45,127.45,127.45,0,0,635,426.75
2021-06-08T13:38:31Z,127.44,127.44,127.44,127.44,0,1,468,415.15
2021-06-08T13:38:32Z,127.43,127.44,127.43,127.44,0,0,600,385.15
2021-06-08T13:38:33Z,127.48,127.48,127.48,127.48,0,0,112,385.75
2021-06-08T13:38:34Z,127.49,127.49,127.49,127.49,0,0,800,420.75
2021-06-08T13:38:37Z,127.465,127.49,127.465,127.49,0,0,1700,470.75
2021-06-08T13:38:41Z,127.49,127.5,127.49,127.5,0,0,800,485.75
2021-06-08T13:38:42Z,127.52,127.52,127.52,127.52,0,0,1300,525.75
2021-06-08T13:38:45Z,127.53,127.53,127.53,127.53,0,0,200,485.75
2021-06-08T13:38:46Z,127.54,127.55,127.54,127.54,0,0,813,506.4
2021-06-08T13:38:48Z,127.52,127.52,127.52,127.52,0,1,100,506.4
2021-06-08T13:38:49Z,127.51,127.51,127.51,127.51,0,0,200,481.4
2021-06-08T13:38:51Z,127.5,127.5,127.485,127.485,0,0,500,496.4
2021-06-08T13:38:54Z,127.51,127.51,127.51,127.51,1,0,100,496.4
2021-06-08T13:38:55Z,127.53,127.53,127.53,127.53,0,0,500,506.4
2021-06-08T13:38:57Z,127.52,127.52,127.51,127.51,0,1,600,531.4
2021-06-08T13:38:59Z,127.51,127.51,127.51,127.51,0,0,200,526.4
2021-06-08T13:39:00Z,127.55,127.55,127.55,127.55,1,0,100,526.4
2021-06-08T13:39:01Z,127.56,127.56,127.56,127.56,0,0,300,516.4
2021-06-08T13:39:02Z,127.55,127.55,127.55,127.55,0,1,100,506.4
2021-06-08T13:39:03Z,127.56,127.6,127.56,127.6,1,0,2540,601.65
2021-06-08T13:39:04Z,127.6,127.6,127.6,127.6,0,0,484,602.45
2021-06-08T13:39:05Z,127.6,127.62,127.6,127.6,0,0,973,621.1
2021-06-08T13:39:06Z,127.6,127.6,127.6,127.6,0,0,100,620.5
