Local time,Open,High,Low,Close,Volume
02.06.2021 09:30:00.000 GMT-0400,124.323,124.323,124.213,124.213,154999.9968
02.06.2021 09:30:01.000 GMT-0400,124.193,124.243,124.183,124.214,239999.99519999992
02.06.2021 09:30:02.000 GMT-0400,124.193,124.234,124.193,124.234,179999.99639999997
02.06.2021 09:30:03.000 GMT-0400,124.233,124.253,124.213,124.233,219999.99559999994
02.06.2021 09:30:04.000 GMT-0400,124.203,124.234,124.203,124.234,139999.9972
02.06.2021 09:30:05.000 GMT-0400,124.213,124.224,124.183,124.224,154999.9968
02.06.2021 09:30:06.000 GMT-0400,124.213,124.224,124.153,124.183,214999.99559999994
02.06.2021 09:30:07.000 GMT-0400,124.183,124.224,124.173,124.223,187499.99619999997
02.06.2021 09:30:08.000 GMT-0400,124.214,124.244,124.214,124.224,134999.9972
02.06.2021 09:30:09.000 GMT-0400,124.244,124.244,124.194,124.194,179999.99639999997
02.06.2021 09:30:10.000 GMT-0400,124.183,124.183,124.143,124.143,67499.9986
02.06.2021 09:30:11.000 GMT-0400,124.143,124.164,124.143,124.153,74999.9984
02.06.2021 09:30:12.000 GMT-0400,124.163,124.174,124.163,124.174,159999.9968
02.06.2021 09:30:13.000 GMT-0400,124.164,124.164,124.163,124.163,79999.9984
02.06.2021 09:30:14.000 GMT-0400,124.153,124.153,124.153,124.153,19999.9996
02.06.2021 09:30:15.000 GMT-0400,124.133,124.154,124.133,124.143,74999.9984
02.06.2021 09:30:16.000 GMT-0400,124.153,124.234,124.153,124.234,139999.9972
02.06.2021 09:30:17.000 GMT-0400,124.243,124.244,124.243,124.244,59999.998799999994
02.06.2021 09:30:18.000 GMT-0400,124.223,124.244,124.223,124.234,94999.998
02.06.2021 09:30:19.000 GMT-0400,124.244,124.264,124.244,124.263,99999.99799999999
02.06.2021 09:30:20.000 GMT-0400,124.224,124.264,124.213,124.213,114999.9976
02.06.2021 09:30:21.000 GMT-0400,124.233,124.233,124.233,124.233,39999.9992
02.06.2021 09:30:22.000 GMT-0400,124.223,124.243,124.214,124.224,54999.9988
02.06.2021 09:30:23.000 GMT-0400,124.224,124.224,124.203,124.204,47499.999
02.06.2021 09:30:24.000 GMT-0400,124.204,124.284,124.204,124.284,219999.99559999994
02.06.2021 09:30:25.000 GMT-0400,124.284,124.284,124.263,124.263,67499.9986
02.06.2021 09:30:26.000 GMT-0400,124.253,124.254,124.253,124.254,67499.9986
02.06.2021 09:30:27.000 GMT-0400,124.253,124.284,124.253,124.274,174999.99639999997
02.06.2021 09:30:28.000 GMT-0400,124.283,124.284,124.273,124.284,79999.9984
02.06.2021 09:30:29.000 GMT-0400,124.293,124.314,124.293,124.303,154999.9968
02.06.2021 09:30:30.000 GMT-0400,124.293,124.294,124.293,124.294,47499.998999999996
02.06.2021 09:30:31.000 GMT-0400,124.304,124.304,124.283,124.294,127499.99740000001
02.06.2021 09:30:32.000 GMT-0400,124.304,124.313,124.304,124.304,99999.99799999999
02.06.2021 09:30:33.000 GMT-0400,124.303,124.304,124.293,124.303,159999.9968
02.06.2021 09:30:34.000 GMT-0400,124.303,124.304,124.293,124.293,139999.9972
02.06.2021 09:30:35.000 GMT-0400,124.294,124.324,124.293,124.324,179999.99639999997
02.06.2021 09:30:36.000 GMT-0400,124.323,124.324,124.304,124.304,79999.9984
02.06.2021 09:30:37.000 GMT-0400,124.294,124.343,124.294,124.324,159999.9968
02.06.2021 09:30:38.000 GMT-0400,124.324,124.343,124.323,124.323,159999.9968
02.06.2021 09:30:39.000 GMT-0400,124.333,124.333,124.313,124.333,67499.9986
02.06.2021 09:30:40.000 GMT-0400,124.353,124.373,124.353,124.364,67499.9986
02.06.2021 09:30:41.000 GMT-0400,124.374,124.374,124.354,124.364,94999.998
02.06.2021 09:30:42.000 GMT-0400,124.363,124.394,124.363,124.363,114999.9976
02.06.2021 09:30:43.000 GMT-0400,124.364,124.404,124.364,124.404,167499.99659999998
02.06.2021 09:30:44.000 GMT-0400,124.394,124.413,124.384,124.413,94999.99799999999
02.06.2021 09:30:45.000 GMT-0400,124.403,124.424,124.403,124.424,94999.99799999999
02.06.2021 09:30:46.000 GMT-0400,124.424,124.444,124.414,124.443,107499.9978
02.06.2021 09:30:47.000 GMT-0400,124.444,124.503,124.444,124.493,119999.99759999999
02.06.2021 09:30:48.000 GMT-0400,124.483,124.504,124.483,124.503,179999.99639999997
02.06.2021 09:30:49.000 GMT-0400,124.504,124.534,124.494,124.534,139999.9972
02.06.2021 09:30:50.000 GMT-0400,124.533,124.533,124.513,124.514,174999.99639999997
02.06.2021 09:30:51.000 GMT-0400,124.523,124.533,124.493,124.533,187499.99619999997
02.06.2021 09:30:52.000 GMT-0400,124.513,124.534,124.503,124.534,159999.9968
02.06.2021 09:30:53.000 GMT-0400,124.533,124.534,124.514,124.533,179999.99639999997
02.06.2021 09:30:54.000 GMT-0400,124.533,124.574,124.513,124.563,154999.9968
02.06.2021 09:30:55.000 GMT-0400,124.573,124.583,124.553,124.564,227499.99539999993
02.06.2021 09:30:56.000 GMT-0400,124.563,124.564,124.534,124.564,187499.99619999997
02.06.2021 09:30:57.000 GMT-0400,124.583,124.594,124.534,124.594,207499.99579999995
02.06.2021 09:30:58.000 GMT-0400,124.563,124.574,124.524,124.534,179999.99639999997
02.06.2021 09:30:59.000 GMT-0400,124.523,124.533,124.523,124.524,59999.998799999994
02.06.2021 09:31:00.000 GMT-0400,124.524,124.563,124.524,124.554,107499.9978
02.06.2021 09:31:01.000 GMT-0400,124.563,124.563,124.544,124.553,79999.9984
02.06.2021 09:31:02.000 GMT-0400,124.544,124.554,124.503,124.503,227499.99539999993
02.06.2021 09:31:03.000 GMT-0400,124.494,124.494,124.474,124.484,127499.99740000001
02.06.2021 09:31:04.000 GMT-0400,124.494,124.494,124.444,124.444,119999.99759999999
02.06.2021 09:31:05.000 GMT-0400,124.404,124.464,124.403,124.433,167499.99659999998
02.06.2021 09:31:06.000 GMT-0400,124.414,124.414,124.393,124.394,167499.99659999998
02.06.2021 09:31:07.000 GMT-0400,124.344,124.354,124.323,124.344,154999.9968
02.06.2021 09:31:08.000 GMT-0400,124.344,124.364,124.294,124.343,142499.997
02.06.2021 09:31:09.000 GMT-0400,124.293,124.354,124.293,124.323,189999.99599999996
02.06.2021 09:31:10.000 GMT-0400,124.323,124.344,124.323,124.324,154999.9968
02.06.2021 09:31:11.000 GMT-0400,124.333,124.334,124.303,124.323,167499.99659999998
02.06.2021 09:31:12.000 GMT-0400,124.293,124.323,124.284,124.323,167499.99659999998
02.06.2021 09:31:13.000 GMT-0400,124.314,124.314,124.283,124.283,194999.99599999996
02.06.2021 09:31:14.000 GMT-0400,124.283,124.303,124.273,124.303,94999.998
02.06.2021 09:31:15.000 GMT-0400,124.314,124.324,124.303,124.303,139999.9972
02.06.2021 09:31:16.000 GMT-0400,124.303,124.324,124.303,124.304,287499.9941999999
02.06.2021 09:31:17.000 GMT-0400,124.294,124.304,124.273,124.294,94999.99799999999
02.06.2021 09:31:18.000 GMT-0400,124.294,124.343,124.294,124.324,127499.99740000001
02.06.2021 09:31:19.000 GMT-0400,124.324,124.333,124.323,124.323,154999.9968
02.06.2021 09:31:20.000 GMT-0400,124.323,124.354,124.323,124.323,207499.99579999995
02.06.2021 09:31:21.000 GMT-0400,124.324,124.334,124.314,124.334,107499.9978
02.06.2021 09:31:23.000 GMT-0400,124.324,124.334,124.324,124.334,27499.9994
02.06.2021 09:31:24.000 GMT-0400,124.333,124.364,124.324,124.364,127499.99740000001
02.06.2021 09:31:25.000 GMT-0400,124.363,124.384,124.363,124.373,94999.99799999999
02.06.2021 09:31:26.000 GMT-0400,124.354,124.364,124.353,124.364,187499.99619999997
02.06.2021 09:31:27.000 GMT-0400,124.353,124.353,124.343,124.343,59999.998799999994
02.06.2021 09:31:28.000 GMT-0400,124.323,124.333,124.313,124.333,67499.9986
02.06.2021 09:31:29.000 GMT-0400,124.323,124.323,124.313,124.323,67499.9986
02.06.2021 09:31:30.000 GMT-0400,124.334,124.344,124.323,124.333,114999.9976
02.06.2021 09:31:31.000 GMT-0400,124.324,124.334,124.313,124.313,127499.99739999998
02.06.2021 09:31:32.000 GMT-0400,124.303,124.303,124.274,124.274,67499.9986
02.06.2021 09:31:33.000 GMT-0400,124.263,124.284,124.263,124.284,94999.998
02.06.2021 09:31:34.000 GMT-0400,124.274,124.283,124.273,124.283,107499.9978
02.06.2021 09:31:35.000 GMT-0400,124.284,124.304,124.273,124.283,174999.99639999997
02.06.2021 09:31:36.000 GMT-0400,124.273,124.283,124.263,124.263,87499.9982
02.06.2021 09:31:37.000 GMT-0400,124.264,124.264,124.253,124.253,79999.9984
02.06.2021 09:31:38.000 GMT-0400,124.234,124.243,124.214,124.233,134999.9972
02.06.2021 09:31:39.000 GMT-0400,124.263,124.264,124.263,124.264,39999.9992
02.06.2021 09:31:40.000 GMT-0400,124.253,124.263,124.253,124.263,119999.99759999999
02.06.2021 09:31:41.000 GMT-0400,124.274,124.304,124.273,124.294,127499.99740000001
02.06.2021 09:31:42.000 GMT-0400,124.284,124.293,124.283,124.283,59999.998799999994
02.06.2021 09:31:43.000 GMT-0400,124.294,124.294,124.263,124.264,127499.99740000001
02.06.2021 09:31:44.000 GMT-0400,124.274,124.284,124.274,124.274,87499.9982
02.06.2021 09:31:45.000 GMT-0400,124.274,124.274,124.274,124.274,19999.9996
02.06.2021 09:31:46.000 GMT-0400,124.283,124.283,124.283,124.283,19999.9996
02.06.2021 09:31:47.000 GMT-0400,124.304,124.304,124.304,124.304,19999.9996
02.06.2021 09:31:48.000 GMT-0400,124.303,124.303,124.294,124.303,67499.9986
02.06.2021 09:31:49.000 GMT-0400,124.303,124.323,124.303,124.314,59999.998799999994
02.06.2021 09:31:50.000 GMT-0400,124.324,124.324,124.314,124.314,79999.9984
02.06.2021 09:31:51.000 GMT-0400,124.313,124.314,124.294,124.303,79999.9984
02.06.2021 09:31:52.000 GMT-0400,124.303,124.343,124.303,124.343,134999.9972
02.06.2021 09:31:53.000 GMT-0400,124.344,124.353,124.343,124.343,67499.9986
02.06.2021 09:31:54.000 GMT-0400,124.354,124.384,124.354,124.383,99999.99799999999
02.06.2021 09:31:55.000 GMT-0400,124.404,124.414,124.404,124.404,107499.9978
02.06.2021 09:31:56.000 GMT-0400,124.383,124.393,124.383,124.393,119999.99759999999
02.06.2021 09:31:57.000 GMT-0400,124.393,124.424,124.393,124.404,107499.9978
02.06.2021 09:31:58.000 GMT-0400,124.404,124.404,124.394,124.404,127499.99740000001
02.06.2021 09:31:59.000 GMT-0400,124.414,124.423,124.413,124.423,47499.999
02.06.2021 09:32:00.000 GMT-0400,124.433,124.444,124.404,124.404,79999.9984
02.06.2021 09:32:01.000 GMT-0400,124.403,124.403,124.373,124.383,127499.99740000001
02.06.2021 09:32:02.000 GMT-0400,124.383,124.403,124.383,124.403,74999.9984
02.06.2021 09:32:03.000 GMT-0400,124.403,124.434,124.403,124.423,119999.99759999999
02.06.2021 09:32:04.000 GMT-0400,124.413,124.453,124.413,124.453,94999.998
02.06.2021 09:32:05.000 GMT-0400,124.443,124.454,124.443,124.454,119999.99759999999
02.06.2021 09:32:06.000 GMT-0400,124.453,124.453,124.414,124.414,87499.9982
02.06.2021 09:32:07.000 GMT-0400,124.423,124.424,124.413,124.423,107499.9978
02.06.2021 09:32:08.000 GMT-0400,124.424,124.453,124.423,124.443,119999.99759999999
02.06.2021 09:32:09.000 GMT-0400,124.424,124.444,124.414,124.443,159999.9968
02.06.2021 09:32:10.000 GMT-0400,124.454,124.464,124.454,124.463,59999.998799999994
02.06.2021 09:32:11.000 GMT-0400,124.464,124.473,124.464,124.473,39999.9992
02.06.2021 09:32:12.000 GMT-0400,124.463,124.494,124.463,124.494,87499.9982
02.06.2021 09:32:13.000 GMT-0400,124.503,124.523,124.503,124.504,79999.9984
02.06.2021 09:32:14.000 GMT-0400,124.503,124.533,124.503,124.514,139999.9972
02.06.2021 09:32:15.000 GMT-0400,124.493,124.524,124.493,124.514,179999.99639999997
02.06.2021 09:32:16.000 GMT-0400,124.504,124.514,124.504,124.514,139999.9972
