Local time,Open,High,Low,Close,Volume
24.05.2021 09:30:00.000 GMT-0400,126.014,126.124,126.013,126.124,262499.9945999999
24.05.2021 09:30:01.000 GMT-0400,126.124,126.214,126.123,126.123,179999.99639999997
24.05.2021 09:30:02.000 GMT-0400,126.134,126.144,126.123,126.144,99999.99799999999
24.05.2021 09:30:03.000 GMT-0400,126.114,126.144,126.114,126.123,119999.99759999999
24.05.2021 09:30:04.000 GMT-0400,126.133,126.173,126.133,126.173,79999.9984
24.05.2021 09:30:05.000 GMT-0400,126.173,126.184,126.093,126.093,199999.99599999996
24.05.2021 09:30:06.000 GMT-0400,126.083,126.113,126.073,126.113,114999.9976
24.05.2021 09:30:07.000 GMT-0400,126.055,126.113,126.044,126.113,154999.9968
24.05.2021 09:30:08.000 GMT-0400,126.054,126.133,126.044,126.123,159999.9968
24.05.2021 09:30:09.000 GMT-0400,126.124,126.163,126.124,126.134,74999.9984
24.05.2021 09:30:10.000 GMT-0400,126.113,126.113,126.083,126.083,107499.9978
24.05.2021 09:30:11.000 GMT-0400,126.063,126.094,126.063,126.074,102499.99780000001
24.05.2021 09:30:12.000 GMT-0400,126.053,126.064,126.033,126.043,159999.9968
24.05.2021 09:30:13.000 GMT-0400,126.063,126.063,126.023,126.023,34999.9992
24.05.2021 09:30:14.000 GMT-0400,126.034,126.034,126.023,126.024,87499.9982
24.05.2021 09:30:16.000 GMT-0400,126.003,126.034,125.993,126.034,59999.998799999994
24.05.2021 09:30:17.000 GMT-0400,125.993,126.033,125.974,126.033,94999.99799999999
24.05.2021 09:30:18.000 GMT-0400,126.034,126.034,126.033,126.034,79999.9984
24.05.2021 09:30:20.000 GMT-0400,126.034,126.164,126.034,126.164,187499.99619999997
24.05.2021 09:30:21.000 GMT-0400,126.163,126.164,126.163,126.164,99999.99799999999
24.05.2021 09:30:22.000 GMT-0400,126.163,126.163,126.163,126.163,19999.9996
24.05.2021 09:30:23.000 GMT-0400,126.194,126.194,126.164,126.184,79999.9984
24.05.2021 09:30:24.000 GMT-0400,126.183,126.184,126.173,126.183,147499.997
24.05.2021 09:30:25.000 GMT-0400,126.184,126.194,126.183,126.184,159999.9968
24.05.2021 09:30:26.000 GMT-0400,126.193,126.204,126.193,126.204,59999.998799999994
24.05.2021 09:30:27.000 GMT-0400,126.194,126.204,126.194,126.203,54999.9988
24.05.2021 09:30:28.000 GMT-0400,126.214,126.214,126.183,126.183,179999.99639999997
24.05.2021 09:30:29.000 GMT-0400,126.184,126.204,126.184,126.184,107499.9978
24.05.2021 09:30:30.000 GMT-0400,126.184,126.194,126.154,126.173,199999.99599999996
24.05.2021 09:30:31.000 GMT-0400,126.193,126.204,126.193,126.204,119999.99759999999
24.05.2021 09:30:32.000 GMT-0400,126.214,126.214,126.183,126.183,107499.9978
24.05.2021 09:30:33.000 GMT-0400,126.193,126.193,126.163,126.184,199999.99599999996
24.05.2021 09:30:34.000 GMT-0400,126.193,126.204,126.174,126.184,94999.998
24.05.2021 09:30:35.000 GMT-0400,126.203,126.223,126.194,126.223,139999.9972
24.05.2021 09:30:36.000 GMT-0400,126.214,126.223,126.183,126.183,67499.9986
24.05.2021 09:30:37.000 GMT-0400,126.193,126.224,126.184,126.224,139999.9972
24.05.2021 09:30:38.000 GMT-0400,126.223,126.234,126.214,126.224,147499.997
24.05.2021 09:30:39.000 GMT-0400,126.213,126.223,126.203,126.214,114999.9976
24.05.2021 09:30:40.000 GMT-0400,126.224,126.234,126.223,126.223,147499.997
24.05.2021 09:30:41.000 GMT-0400,126.233,126.234,126.194,126.194,179999.99639999997
24.05.2021 09:30:42.000 GMT-0400,126.194,126.194,126.123,126.123,127499.99740000001
24.05.2021 09:30:43.000 GMT-0400,126.133,126.133,126.094,126.113,179999.99639999997
24.05.2021 09:30:44.000 GMT-0400,126.114,126.134,126.113,126.114,87499.9982
24.05.2021 09:30:45.000 GMT-0400,126.113,126.113,126.113,126.113,19999.9996
24.05.2021 09:30:46.000 GMT-0400,126.103,126.114,126.103,126.114,59999.998799999994
24.05.2021 09:30:47.000 GMT-0400,126.103,126.104,126.083,126.083,114999.99759999999
24.05.2021 09:30:48.000 GMT-0400,126.083,126.114,126.083,126.113,67499.9986
24.05.2021 09:30:49.000 GMT-0400,126.113,126.113,126.113,126.113,19999.9996
24.05.2021 09:30:50.000 GMT-0400,126.114,126.114,126.093,126.093,47499.999
24.05.2021 09:30:51.000 GMT-0400,126.123,126.154,126.123,126.154,99999.99799999999
24.05.2021 09:30:52.000 GMT-0400,126.143,126.144,126.124,126.134,107499.9978
24.05.2021 09:30:53.000 GMT-0400,126.143,126.143,126.114,126.114,47499.999
24.05.2021 09:30:54.000 GMT-0400,126.094,126.104,126.083,126.104,67499.9986
24.05.2021 09:30:55.000 GMT-0400,126.093,126.103,126.043,126.043,219999.99559999994
24.05.2021 09:30:56.000 GMT-0400,126.064,126.074,126.033,126.044,199999.99599999996
24.05.2021 09:30:57.000 GMT-0400,126.024,126.104,126.024,126.064,179999.99639999997
24.05.2021 09:30:58.000 GMT-0400,126.073,126.094,126.073,126.094,67499.9986
24.05.2021 09:30:59.000 GMT-0400,126.083,126.083,126.073,126.073,27499.9994
24.05.2021 09:31:00.000 GMT-0400,126.064,126.064,126.003,126.014,219999.99559999994
24.05.2021 09:31:01.000 GMT-0400,126.014,126.014,125.984,126.003,159999.9968
24.05.2021 09:31:02.000 GMT-0400,125.984,126.014,125.984,126.003,227499.99539999993
24.05.2021 09:31:03.000 GMT-0400,125.993,126.013,125.983,125.993,187499.99619999997
24.05.2021 09:31:04.000 GMT-0400,125.993,125.993,125.973,125.973,39999.9992
24.05.2021 09:31:05.000 GMT-0400,125.983,125.994,125.983,125.984,159999.9968
24.05.2021 09:31:06.000 GMT-0400,125.994,125.994,125.974,125.984,107499.9978
24.05.2021 09:31:07.000 GMT-0400,125.953,125.983,125.953,125.983,87499.9982
24.05.2021 09:31:08.000 GMT-0400,125.993,125.993,125.983,125.993,59999.998799999994
24.05.2021 09:31:09.000 GMT-0400,126.013,126.034,126.004,126.023,139999.9972
24.05.2021 09:31:10.000 GMT-0400,126.023,126.054,126.014,126.014,107499.9978
24.05.2021 09:31:11.000 GMT-0400,126.014,126.024,125.993,126.024,167499.99659999998
24.05.2021 09:31:12.000 GMT-0400,126.013,126.034,126.013,126.034,79999.9984
24.05.2021 09:31:13.000 GMT-0400,126.014,126.034,126.004,126.034,139999.9972
24.05.2021 09:31:14.000 GMT-0400,126.034,126.043,126.013,126.013,82499.99819999999
24.05.2021 09:31:15.000 GMT-0400,126.013,126.024,126.013,126.024,27499.9994
24.05.2021 09:31:16.000 GMT-0400,126.013,126.013,126.003,126.003,39999.9992
24.05.2021 09:31:17.000 GMT-0400,126.023,126.024,126.013,126.024,139999.9972
24.05.2021 09:31:18.000 GMT-0400,126.033,126.034,126.013,126.034,59999.998799999994
24.05.2021 09:31:19.000 GMT-0400,126.033,126.033,126.033,126.033,19999.9996
24.05.2021 09:31:20.000 GMT-0400,126.043,126.044,126.023,126.044,107499.9978
24.05.2021 09:31:21.000 GMT-0400,126.043,126.064,126.043,126.064,67499.9986
24.05.2021 09:31:22.000 GMT-0400,126.074,126.074,126.043,126.044,87499.9982
24.05.2021 09:31:23.000 GMT-0400,126.054,126.073,126.054,126.064,99999.99799999999
24.05.2021 09:31:24.000 GMT-0400,126.053,126.053,126.034,126.043,54999.9988
24.05.2021 09:31:25.000 GMT-0400,126.054,126.104,126.054,126.104,99999.99799999999
24.05.2021 09:31:26.000 GMT-0400,126.104,126.114,126.084,126.114,79999.9984
24.05.2021 09:31:27.000 GMT-0400,126.124,126.124,126.094,126.094,139999.9972
24.05.2021 09:31:28.000 GMT-0400,126.094,126.113,126.094,126.113,47499.999
24.05.2021 09:31:29.000 GMT-0400,126.103,126.103,126.073,126.073,107499.9978
24.05.2021 09:31:30.000 GMT-0400,126.054,126.073,126.024,126.073,107499.9978
24.05.2021 09:31:31.000 GMT-0400,126.063,126.074,126.054,126.063,82499.99819999999
24.05.2021 09:31:32.000 GMT-0400,126.073,126.094,126.063,126.063,207499.99579999995
24.05.2021 09:31:33.000 GMT-0400,126.044,126.053,126.023,126.053,134999.9972
24.05.2021 09:31:34.000 GMT-0400,126.063,126.063,126.034,126.034,99999.99799999999
24.05.2021 09:31:35.000 GMT-0400,126.013,126.033,126.013,126.033,59999.998799999994
24.05.2021 09:31:36.000 GMT-0400,126.024,126.024,126.014,126.024,47499.999
24.05.2021 09:31:37.000 GMT-0400,126.024,126.044,126.014,126.014,139999.9972
24.05.2021 09:31:38.000 GMT-0400,126.004,126.014,126.003,126.014,87499.9982
24.05.2021 09:31:39.000 GMT-0400,125.994,125.994,125.994,125.994,19999.9996
24.05.2021 09:31:40.000 GMT-0400,125.994,126.013,125.994,126.013,59999.998799999994
24.05.2021 09:31:41.000 GMT-0400,126.013,126.013,126.013,126.013,39999.9992
24.05.2021 09:31:42.000 GMT-0400,125.993,126.013,125.993,125.994,119999.99759999999
24.05.2021 09:31:43.000 GMT-0400,126.003,126.003,125.984,125.993,79999.9984
24.05.2021 09:31:44.000 GMT-0400,126.014,126.014,126.003,126.003,59999.998799999994
24.05.2021 09:31:45.000 GMT-0400,126.004,126.034,126.003,126.034,74999.9984
24.05.2021 09:31:46.000 GMT-0400,126.033,126.034,126.023,126.024,87499.9982
