Local time,Open,High,Low,Close,Volume
12.05.2021 09:30:00.000 GMT-0400,123.247,123.427,123.246,123.416,159999.9968
12.05.2021 09:30:01.000 GMT-0400,123.417,123.457,123.307,123.337,239999.99519999992
12.05.2021 09:30:02.000 GMT-0400,123.357,123.546,123.357,123.496,259999.9947999999
12.05.2021 09:30:03.000 GMT-0400,123.506,123.567,123.486,123.537,180149.99639999995
12.05.2021 09:30:04.000 GMT-0400,123.586,123.777,123.496,123.517,260074.9947999999
12.05.2021 09:30:05.000 GMT-0400,123.536,123.797,123.536,123.797,200459.99599999996
12.05.2021 09:30:06.000 GMT-0400,123.746,123.857,123.746,123.797,240459.99519999995
12.05.2021 09:30:07.000 GMT-0400,123.807,123.877,123.806,123.847,219999.99559999994
12.05.2021 09:30:08.000 GMT-0400,123.846,123.947,123.846,123.947,220074.99559999994
12.05.2021 09:30:09.000 GMT-0400,123.846,123.907,123.846,123.897,180149.99639999995
12.05.2021 09:30:10.000 GMT-0400,123.926,123.947,123.896,123.896,179999.99639999997
12.05.2021 09:30:11.000 GMT-0400,123.897,123.897,123.627,123.727,219999.99559999994
12.05.2021 09:30:12.000 GMT-0400,123.727,123.836,123.727,123.796,120149.99759999999
12.05.2021 09:30:13.000 GMT-0400,123.797,123.857,123.756,123.857,180459.99639999997
12.05.2021 09:30:14.000 GMT-0400,123.837,123.867,123.837,123.856,160459.9968
12.05.2021 09:30:15.000 GMT-0400,123.856,123.927,123.846,123.846,240074.99519999992
12.05.2021 09:30:16.000 GMT-0400,123.846,123.957,123.846,123.846,139999.9972
12.05.2021 09:30:17.000 GMT-0400,123.857,123.956,123.857,123.926,60534.998799999994
12.05.2021 09:30:18.000 GMT-0400,123.906,123.967,123.906,123.967,120074.9976
12.05.2021 09:30:19.000 GMT-0400,123.966,123.966,123.847,123.847,140459.99719999998
12.05.2021 09:30:20.000 GMT-0400,123.846,123.846,123.756,123.817,200459.99599999996
12.05.2021 09:30:21.000 GMT-0400,123.806,123.847,123.806,123.806,179999.99639999997
12.05.2021 09:30:22.000 GMT-0400,123.806,123.827,123.776,123.786,100459.99799999999
12.05.2021 09:30:23.000 GMT-0400,123.806,123.807,123.786,123.787,140074.99719999998
12.05.2021 09:30:24.000 GMT-0400,123.786,123.796,123.727,123.756,199999.99599999996
12.05.2021 09:30:25.000 GMT-0400,123.757,123.867,123.757,123.856,100074.99799999998
12.05.2021 09:30:26.000 GMT-0400,123.857,123.876,123.836,123.876,180919.99639999995
12.05.2021 09:30:27.000 GMT-0400,123.877,123.877,123.846,123.877,159999.9968
12.05.2021 09:30:28.000 GMT-0400,123.887,123.887,123.846,123.856,140534.99719999998
12.05.2021 09:30:29.000 GMT-0400,123.847,123.887,123.846,123.846,120534.99759999999
12.05.2021 09:30:30.000 GMT-0400,123.857,123.897,123.847,123.896,140459.99719999998
12.05.2021 09:30:31.000 GMT-0400,123.887,123.897,123.857,123.887,140459.99719999998
12.05.2021 09:30:32.000 GMT-0400,123.876,123.877,123.836,123.836,200074.99599999996
12.05.2021 09:30:33.000 GMT-0400,123.836,123.917,123.817,123.916,140459.99719999998
12.05.2021 09:30:34.000 GMT-0400,123.916,123.957,123.817,123.817,180919.99639999995
12.05.2021 09:30:35.000 GMT-0400,123.837,123.837,123.686,123.696,219999.99559999994
12.05.2021 09:30:36.000 GMT-0400,123.657,123.686,123.617,123.686,200074.99599999996
12.05.2021 09:30:37.000 GMT-0400,123.667,123.667,123.616,123.616,179999.99639999997
12.05.2021 09:30:38.000 GMT-0400,123.607,123.706,123.607,123.706,140459.99719999998
12.05.2021 09:30:39.000 GMT-0400,123.697,123.706,123.666,123.667,199999.99599999996
12.05.2021 09:30:40.000 GMT-0400,123.636,123.676,123.606,123.676,239999.99519999992
12.05.2021 09:30:41.000 GMT-0400,123.677,123.677,123.646,123.677,139999.9972
12.05.2021 09:30:42.000 GMT-0400,123.677,123.687,123.676,123.677,80074.99839999998
12.05.2021 09:30:43.000 GMT-0400,123.656,123.716,123.656,123.697,140919.99719999998
12.05.2021 09:30:44.000 GMT-0400,123.706,123.706,123.697,123.706,59999.998799999994
12.05.2021 09:30:45.000 GMT-0400,123.706,123.707,123.647,123.647,140074.99719999998
12.05.2021 09:30:46.000 GMT-0400,123.656,123.657,123.646,123.646,119999.99759999999
12.05.2021 09:30:47.000 GMT-0400,123.647,123.657,123.576,123.657,239999.99519999992
12.05.2021 09:30:48.000 GMT-0400,123.657,123.657,123.596,123.607,100074.99799999999
12.05.2021 09:30:49.000 GMT-0400,123.616,123.667,123.616,123.657,120994.9976
12.05.2021 09:30:50.000 GMT-0400,123.646,123.657,123.646,123.657,79999.9984
12.05.2021 09:30:51.000 GMT-0400,123.696,123.757,123.696,123.757,159999.9968
12.05.2021 09:30:52.000 GMT-0400,123.767,123.767,123.746,123.746,79999.9984
12.05.2021 09:30:53.000 GMT-0400,123.747,123.747,123.727,123.746,139999.9972
12.05.2021 09:30:54.000 GMT-0400,123.776,123.836,123.776,123.807,259999.9947999999
12.05.2021 09:30:55.000 GMT-0400,123.817,123.877,123.806,123.867,240459.99519999995
12.05.2021 09:30:56.000 GMT-0400,123.866,123.876,123.817,123.817,159999.9968
12.05.2021 09:30:57.000 GMT-0400,123.816,123.827,123.816,123.816,160459.9968
12.05.2021 09:30:58.000 GMT-0400,123.827,123.867,123.816,123.867,180534.99639999997
12.05.2021 09:30:59.000 GMT-0400,123.827,123.867,123.816,123.857,200074.99599999996
12.05.2021 09:31:00.000 GMT-0400,123.866,123.936,123.846,123.936,220459.99559999997
12.05.2021 09:31:01.000 GMT-0400,123.917,123.957,123.917,123.937,159999.9968
12.05.2021 09:31:02.000 GMT-0400,123.967,123.987,123.947,123.977,199999.99599999996
12.05.2021 09:31:03.000 GMT-0400,123.977,124.017,123.976,123.997,219999.99559999994
12.05.2021 09:31:04.000 GMT-0400,123.997,124.076,123.996,124.076,259999.9947999999
12.05.2021 09:31:05.000 GMT-0400,124.066,124.157,124.066,124.106,260074.9947999999
12.05.2021 09:31:06.000 GMT-0400,124.127,124.137,124.107,124.126,200459.99599999998
12.05.2021 09:31:07.000 GMT-0400,124.127,124.147,124.067,124.137,240459.99519999995
12.05.2021 09:31:08.000 GMT-0400,124.126,124.126,124.047,124.056,199999.99599999996
12.05.2021 09:31:09.000 GMT-0400,124.047,124.097,124.047,124.067,179999.99639999997
12.05.2021 09:31:10.000 GMT-0400,124.086,124.097,124.066,124.067,200534.99599999996
12.05.2021 09:31:11.000 GMT-0400,124.067,124.116,124.067,124.107,60074.998799999994
12.05.2021 09:31:12.000 GMT-0400,124.107,124.126,124.106,124.126,180074.99639999997
12.05.2021 09:31:13.000 GMT-0400,124.147,124.156,124.116,124.116,159999.9968
12.05.2021 09:31:14.000 GMT-0400,124.106,124.106,124.036,124.036,159999.9968
12.05.2021 09:31:15.000 GMT-0400,124.037,124.056,124.036,124.056,159999.9968
12.05.2021 09:31:16.000 GMT-0400,124.046,124.056,124.036,124.046,179999.99639999997
12.05.2021 09:31:17.000 GMT-0400,124.046,124.056,124.036,124.056,140459.99719999998
12.05.2021 09:31:18.000 GMT-0400,124.036,124.047,124.017,124.027,179999.99639999997
12.05.2021 09:31:19.000 GMT-0400,124.036,124.056,124.026,124.036,100074.99799999998
12.05.2021 09:31:20.000 GMT-0400,124.036,124.036,124.007,124.007,79999.9984
12.05.2021 09:31:21.000 GMT-0400,124.027,124.087,124.027,124.087,159999.9968
12.05.2021 09:31:22.000 GMT-0400,124.086,124.116,124.086,124.116,119999.99759999999
12.05.2021 09:31:23.000 GMT-0400,124.107,124.116,124.087,124.087,199999.99599999996
12.05.2021 09:31:24.000 GMT-0400,124.117,124.117,124.057,124.086,139999.9972
12.05.2021 09:31:25.000 GMT-0400,124.106,124.126,124.096,124.106,139999.9972
12.05.2021 09:31:26.000 GMT-0400,124.116,124.157,124.116,124.126,220074.99559999994
12.05.2021 09:31:27.000 GMT-0400,124.127,124.147,124.116,124.127,180459.99639999997
